Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
200,919.200,1.808,1.138,1.448,1.617,1.883,2.767,3.071,3.345,8.934,0.553
205,906.000,1.840,1.139,1.448,1.612,1.893,2.929,3.337,3.667,8.195,0.544
210,900.600,1.737,1.168,1.453,1.609,1.838,2.170,2.611,3.643,7.550,0.576
215,960.000,1.633,1.178,1.460,1.589,1.752,1.914,2.016,2.314,6.958,0.613
220,956.200,1.692,1.203,1.494,1.633,1.837,2.016,2.137,2.449,7.858,0.591
225,901.000,1.810,1.195,1.532,1.701,1.942,2.192,2.360,2.805,108.121,0.552
230,935.200,1.789,1.220,1.527,1.711,2.006,2.203,2.326,2.661,8.006,0.559
235,941.000,1.705,1.186,1.491,1.630,1.832,2.101,2.272,2.735,7.056,0.586
240,932.400,1.731,1.161,1.489,1.649,1.860,2.106,2.305,3.204,7.728,0.578
245,923.400,1.829,1.147,1.517,1.711,1.985,2.281,2.996,3.377,8.618,0.547
250,925.600,1.854,1.174,1.531,1.722,1.993,2.290,3.163,3.649,9.188,0.539
255,933.200,1.786,1.202,1.549,1.678,1.906,2.156,2.347,3.456,7.292,0.560
260,908.000,1.823,1.149,1.504,1.642,1.831,2.087,2.543,3.081,69.844,0.549
265,939.800,1.762,1.171,1.498,1.649,1.890,2.221,2.623,2.984,7.368,0.567
270,795.800,2.667,1.186,1.553,1.719,1.939,2.406,2.652,3.181,401.628,0.375
275,937.600,1.748,1.207,1.491,1.653,1.925,2.217,2.347,2.604,8.087,0.572
280,952.000,1.623,1.192,1.453,1.565,1.719,1.908,2.055,2.402,7.062,0.616
285,936.200,1.668,1.188,1.491,1.612,1.790,1.949,2.055,2.433,7.531,0.600
290,946.600,1.695,1.214,1.511,1.640,1.831,2.006,2.121,2.455,8.089,0.590
295,916.600,1.727,1.201,1.504,1.668,1.899,2.116,2.250,2.532,6.983,0.579
300,191.200,1.655,1.230,1.434,1.568,1.836,2.077,2.191,2.487,4.256,0.604
