Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
95,164.400,5.472,0.320,0.375,0.435,0.557,0.727,0.897,23.149,941.889,0.183
100,368.000,0.491,0.308,0.357,0.412,0.554,0.725,0.847,1.284,3.984,2.036
105,341.800,0.509,0.310,0.370,0.433,0.595,0.742,0.868,1.223,4.402,1.964
110,350.000,0.491,0.316,0.365,0.416,0.553,0.712,0.832,1.459,4.311,2.037
115,259.800,3.488,0.305,0.363,0.423,0.581,0.750,0.906,1.762,823.288,0.287
120,267.400,1.715,0.299,0.367,0.422,0.581,0.763,0.897,1.775,647.874,0.583
125,376.200,0.508,0.312,0.362,0.416,0.575,0.742,0.872,1.406,4.720,1.967
130,368.200,0.510,0.308,0.365,0.423,0.589,0.758,0.856,1.494,4.342,1.961
135,337.400,0.528,0.310,0.381,0.466,0.610,0.776,0.895,1.409,4.228,1.893
140,231.000,1.591,0.309,0.399,0.500,0.646,0.792,0.914,1.473,630.393,0.628
145,198.600,3.914,0.312,0.383,0.447,0.593,0.757,0.946,2.699,475.025,0.255
150,359.800,0.486,0.317,0.358,0.404,0.536,0.722,0.830,1.472,4.045,2.059
155,377.200,0.468,0.312,0.355,0.402,0.498,0.696,0.804,1.182,3.590,2.136
160,369.200,0.480,0.304,0.356,0.406,0.527,0.710,0.827,1.242,4.788,2.081
165,165.000,8.336,0.308,0.392,0.479,0.623,0.774,0.923,336.146,846.038,0.120
170,340.000,0.481,0.308,0.361,0.410,0.522,0.693,0.821,1.227,4.506,2.080
175,338.400,0.540,0.308,0.382,0.459,0.632,0.800,0.923,1.586,4.221,1.851
180,375.200,0.503,0.307,0.366,0.426,0.579,0.713,0.820,1.227,4.462,1.987
185,369.600,0.601,0.305,0.359,0.406,0.521,0.695,0.825,1.454,64.776,1.664
190,158.200,3.813,0.315,0.393,0.483,0.639,0.785,0.932,13.583,579.296,0.262
195,322.800,0.650,0.312,0.361,0.415,0.547,0.710,0.816,1.177,136.339,1.537
200,397.200,0.463,0.302,0.350,0.395,0.495,0.682,0.807,1.175,3.845,2.162
205,382.200,0.494,0.313,0.358,0.414,0.564,0.726,0.832,1.404,4.241,2.023
210,279.400,0.630,0.316,0.448,0.586,0.732,0.920,1.061,1.724,2.285,1.586
215,247.200,0.694,0.316,0.512,0.619,0.772,0.974,1.176,1.935,3.990,1.441
220,144.600,5.802,0.327,0.488,0.586,0.721,0.894,1.045,202.967,650.956,0.172
225,357.400,0.511,0.308,0.368,0.432,0.585,0.736,0.878,1.347,5.934,1.958
230,365.200,0.507,0.310,0.365,0.419,0.574,0.752,0.878,1.411,4.210,1.971
235,381.400,0.479,0.308,0.356,0.400,0.522,0.704,0.830,1.293,4.547,2.087
240,319.800,0.494,0.311,0.364,0.416,0.555,0.721,0.796,1.307,4.364,2.024
245,141.000,4.110,0.320,0.390,0.467,0.629,0.795,0.970,3.309,511.210,0.243
250,387.400,0.483,0.314,0.362,0.408,0.523,0.698,0.835,1.441,4.170,2.071
255,335.600,0.510,0.313,0.372,0.427,0.580,0.752,0.867,1.287,4.871,1.959
260,425.000,0.439,0.304,0.351,0.389,0.442,0.626,0.734,1.087,4.031,2.276
265,269.800,2.926,0.310,0.355,0.397,0.476,0.653,0.781,1.438,593.362,0.342
270,246.000,3.767,0.317,0.356,0.400,0.483,0.662,0.783,1.970,722.992,0.265
275,447.200,0.420,0.309,0.348,0.381,0.419,0.543,0.679,0.919,4.852,2.381
280,398.600,0.468,0.309,0.354,0.396,0.489,0.673,0.771,1.345,4.272,2.137
285,365.400,0.499,0.303,0.363,0.415,0.564,0.733,0.840,1.420,4.366,2.003
290,95.600,8.004,0.318,0.394,0.461,0.601,0.739,0.872,517.738,679.104,0.125
295,398.600,0.449,0.309,0.353,0.395,0.471,0.655,0.760,1.037,4.091,2.226
300,84.200,0.443,0.316,0.348,0.385,0.453,0.662,0.751,1.132,1.696,2.258
