Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
115,10875.000,0.511,0.415,0.477,0.502,0.530,0.560,0.579,0.620,5.786,1.955
120,10976.200,0.511,0.428,0.479,0.500,0.529,0.557,0.574,0.614,6.254,1.957
125,4685.400,0.523,0.420,0.484,0.511,0.543,0.579,0.608,0.708,6.000,1.913
130,9360.000,0.511,0.403,0.474,0.498,0.529,0.558,0.584,0.774,5.863,1.956
135,10536.600,0.521,0.410,0.480,0.509,0.540,0.577,0.611,0.737,6.255,1.919
140,11148.000,0.508,0.421,0.476,0.498,0.526,0.552,0.569,0.613,5.933,1.970
145,10824.400,0.512,0.427,0.480,0.502,0.531,0.557,0.575,0.613,6.196,1.953
150,10823.600,0.515,0.427,0.482,0.506,0.536,0.563,0.581,0.620,5.930,1.943
155,6780.400,0.517,0.419,0.482,0.507,0.538,0.568,0.590,0.650,5.706,1.934
160,10880.600,0.514,0.414,0.477,0.501,0.532,0.563,0.588,0.708,6.181,1.945
165,10107.200,0.506,0.423,0.475,0.496,0.524,0.549,0.566,0.609,6.246,1.978
170,10792.200,0.512,0.417,0.480,0.502,0.531,0.557,0.574,0.615,6.223,1.953
175,11240.400,0.504,0.417,0.473,0.494,0.521,0.546,0.563,0.605,5.819,1.986
180,10815.200,0.517,0.414,0.481,0.508,0.538,0.564,0.584,0.634,6.703,1.935
185,10038.000,0.517,0.414,0.484,0.508,0.538,0.563,0.582,0.642,5.754,1.933
190,10812.200,0.519,0.414,0.486,0.511,0.539,0.563,0.580,0.621,6.465,1.926
195,10994.800,0.512,0.405,0.475,0.499,0.530,0.561,0.589,0.722,5.677,1.953
200,10969.000,0.512,0.424,0.480,0.501,0.530,0.556,0.573,0.615,5.839,1.953
205,11144.600,0.510,0.412,0.478,0.501,0.529,0.552,0.568,0.605,6.107,1.963
210,9789.200,0.509,0.416,0.476,0.498,0.527,0.551,0.567,0.608,6.280,1.966
215,8313.400,0.518,0.429,0.482,0.509,0.537,0.563,0.582,0.632,7.047,1.932
220,10829.600,0.515,0.424,0.481,0.505,0.534,0.562,0.581,0.629,5.895,1.940
225,10811.200,0.514,0.419,0.482,0.505,0.533,0.560,0.578,0.622,6.378,1.945
230,10830.000,0.515,0.430,0.481,0.506,0.535,0.562,0.580,0.625,6.035,1.941
235,10864.400,0.512,0.429,0.479,0.501,0.530,0.558,0.577,0.622,6.678,1.952
240,11193.200,0.508,0.430,0.478,0.498,0.524,0.549,0.564,0.604,5.921,1.970
245,7636.000,0.525,0.429,0.488,0.516,0.545,0.575,0.596,0.654,5.892,1.905
250,10168.200,0.531,0.415,0.479,0.510,0.548,0.619,0.689,0.786,6.746,1.882
255,7618.400,0.530,0.409,0.482,0.511,0.546,0.597,0.697,0.788,5.615,1.886
260,10135.600,0.521,0.409,0.481,0.509,0.541,0.576,0.602,0.703,5.883,1.919
265,8399.400,0.530,0.403,0.476,0.508,0.546,0.603,0.709,0.867,5.678,1.888
270,9543.400,0.524,0.406,0.469,0.497,0.533,0.585,0.792,0.883,6.058,1.907
275,10636.400,0.513,0.404,0.475,0.496,0.525,0.556,0.580,0.910,5.847,1.951
280,10546.400,0.518,0.411,0.475,0.498,0.532,0.572,0.676,0.757,6.042,1.932
285,10608.000,0.509,0.412,0.479,0.497,0.526,0.553,0.570,0.618,6.084,1.964
290,10495.000,0.515,0.421,0.481,0.505,0.535,0.563,0.582,0.630,5.826,1.941
295,6459.400,0.518,0.417,0.483,0.510,0.538,0.565,0.584,0.642,5.902,1.930
300,2094.600,0.519,0.426,0.482,0.510,0.536,0.560,0.580,0.629,5.887,1.928
