Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
225,12.600,0.599,0.438,0.460,0.486,0.521,0.546,0.560,7.260,7.260,1.670
230,15.000,0.500,0.440,0.455,0.501,0.526,0.549,0.586,0.642,0.642,2.001
235,15.200,0.488,0.426,0.460,0.480,0.518,0.532,0.557,0.603,0.603,2.049
240,15.800,0.488,0.428,0.455,0.476,0.520,0.531,0.547,0.593,0.593,2.051
245,13.000,0.490,0.439,0.459,0.487,0.516,0.540,0.556,0.595,0.595,2.039
250,16.000,0.484,0.424,0.454,0.470,0.520,0.534,0.537,0.544,0.544,2.068
255,13.000,0.490,0.425,0.463,0.480,0.518,0.536,0.541,0.689,0.689,2.039
260,14.800,0.487,0.430,0.460,0.468,0.515,0.541,0.552,0.664,0.664,2.054
265,12.600,0.508,0.433,0.463,0.503,0.540,0.558,0.637,0.681,0.681,1.970
270,14.800,0.488,0.431,0.458,0.490,0.515,0.531,0.538,0.553,0.553,2.051
275,14.000,0.491,0.431,0.460,0.476,0.521,0.544,0.546,0.597,0.597,2.037
280,12.600,0.491,0.440,0.455,0.474,0.518,0.557,0.564,0.819,0.819,2.036
285,12.200,0.502,0.432,0.469,0.494,0.540,0.569,0.584,0.601,0.601,1.991
290,14.000,0.483,0.429,0.455,0.469,0.510,0.530,0.547,0.580,0.580,2.070
295,13.800,0.480,0.436,0.454,0.469,0.504,0.532,0.537,0.560,0.560,2.083
300,2.400,0.495,0.448,0.464,0.488,0.517,0.526,0.632,0.632,0.632,2.021
