Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
175,11.800,0.510,0.448,0.476,0.493,0.554,0.570,0.577,0.613,0.613,1.961
180,12.400,0.515,0.431,0.477,0.515,0.545,0.570,0.589,0.628,0.628,1.943
185,11.200,0.535,0.448,0.491,0.530,0.566,0.619,0.629,0.757,0.757,1.871
190,14.800,0.524,0.447,0.486,0.516,0.555,0.586,0.606,0.634,0.634,1.910
195,15.400,0.499,0.430,0.472,0.490,0.514,0.559,0.577,0.594,0.594,2.005
200,11.800,0.529,0.451,0.490,0.521,0.557,0.604,0.620,0.644,0.644,1.890
205,12.200,0.519,0.442,0.484,0.510,0.552,0.585,0.591,0.666,0.666,1.928
210,18.400,0.498,0.404,0.461,0.486,0.525,0.576,0.606,0.633,0.633,2.007
215,13.400,0.506,0.431,0.472,0.499,0.543,0.573,0.592,0.615,0.615,1.975
220,16.400,0.504,0.448,0.475,0.493,0.531,0.561,0.579,0.618,0.618,1.985
225,13.000,0.513,0.424,0.476,0.501,0.551,0.590,0.605,0.618,0.618,1.951
230,12.400,0.521,0.450,0.480,0.508,0.558,0.584,0.614,0.691,0.691,1.918
235,12.600,0.512,0.433,0.478,0.499,0.550,0.572,0.589,0.620,0.620,1.953
240,14.800,0.509,0.448,0.479,0.495,0.537,0.574,0.589,0.673,0.673,1.964
245,13.200,0.521,0.431,0.481,0.505,0.559,0.594,0.607,0.633,0.633,1.919
250,14.400,0.513,0.445,0.480,0.501,0.548,0.570,0.598,0.643,0.643,1.950
255,14.200,0.511,0.425,0.477,0.500,0.551,0.571,0.600,0.618,0.618,1.957
260,10.800,0.509,0.442,0.480,0.499,0.526,0.563,0.634,0.656,0.656,1.966
265,17.800,0.522,0.433,0.483,0.509,0.564,0.597,0.611,0.698,0.698,1.918
270,16.000,0.502,0.438,0.479,0.494,0.520,0.561,0.587,0.605,0.605,1.993
275,12.000,0.517,0.419,0.481,0.510,0.543,0.588,0.626,0.677,0.677,1.933
280,14.200,0.516,0.408,0.485,0.506,0.532,0.583,0.606,0.840,0.840,1.937
285,12.800,0.527,0.433,0.492,0.518,0.561,0.607,0.629,0.717,0.717,1.897
290,12.000,0.510,0.442,0.480,0.501,0.522,0.578,0.592,0.715,0.715,1.960
295,15.400,0.506,0.393,0.473,0.494,0.552,0.578,0.587,0.608,0.608,1.978
300,3.200,0.523,0.444,0.493,0.503,0.581,0.635,0.644,0.644,0.644,1.912
