Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
170,16563.600,0.842,0.438,0.669,0.795,0.958,1.141,1.272,1.616,5.624,1.188
175,19019.800,0.836,0.438,0.659,0.784,0.952,1.145,1.284,1.627,5.338,1.196
180,21815.200,0.823,0.433,0.649,0.768,0.937,1.129,1.270,1.616,5.012,1.215
185,25278.600,0.830,0.435,0.653,0.776,0.946,1.140,1.284,1.645,5.976,1.204
190,19977.000,0.838,0.431,0.659,0.785,0.957,1.152,1.296,1.661,5.257,1.193
195,24613.000,0.857,0.441,0.669,0.797,0.979,1.186,1.340,1.734,5.625,1.167
200,23242.800,0.902,0.442,0.715,0.847,1.024,1.227,1.375,1.753,5.047,1.109
205,23252.400,0.880,0.442,0.687,0.821,1.005,1.218,1.372,1.759,6.138,1.136
210,21080.000,0.936,0.437,0.732,0.873,1.060,1.286,1.460,1.990,5.776,1.069
215,4550.200,0.781,0.440,0.629,0.722,0.867,1.055,1.210,1.587,4.429,1.281
220,23919.400,0.848,0.436,0.673,0.793,0.963,1.157,1.296,1.658,5.121,1.179
225,23146.200,0.880,0.442,0.687,0.818,1.004,1.219,1.375,1.760,5.059,1.136
230,24610.400,0.841,0.429,0.672,0.792,0.954,1.136,1.269,1.598,4.886,1.189
235,25163.000,0.825,0.431,0.660,0.774,0.936,1.115,1.247,1.569,5.067,1.213
240,14460.200,0.805,0.438,0.642,0.753,0.914,1.093,1.222,1.541,4.957,1.242
245,15719.800,0.810,0.440,0.650,0.753,0.912,1.096,1.232,1.586,4.831,1.235
250,24800.000,0.809,0.436,0.652,0.755,0.912,1.087,1.217,1.540,5.265,1.237
255,24755.800,0.821,0.426,0.660,0.769,0.929,1.109,1.238,1.559,5.096,1.217
260,17278.400,0.813,0.435,0.653,0.761,0.919,1.097,1.229,1.560,5.555,1.231
265,24600.800,0.841,0.438,0.677,0.792,0.950,1.127,1.258,1.585,4.984,1.190
270,19922.000,0.823,0.438,0.658,0.767,0.929,1.118,1.251,1.604,4.914,1.216
275,15116.400,0.859,0.441,0.679,0.797,0.972,1.177,1.327,1.709,5.096,1.165
280,21486.600,0.907,0.443,0.726,0.853,1.023,1.219,1.363,1.728,5.897,1.103
285,22660.400,0.886,0.440,0.707,0.833,1.002,1.197,1.339,1.690,5.283,1.129
290,19983.200,0.819,0.443,0.655,0.766,0.927,1.111,1.241,1.589,7.017,1.221
295,24726.000,0.812,0.434,0.649,0.756,0.918,1.102,1.234,1.582,5.088,1.232
300,1090.800,0.820,0.470,0.655,0.763,0.926,1.087,1.233,1.562,4.473,1.219
