Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
115,128.600,1.497,1.097,1.321,1.454,1.595,1.810,1.985,2.439,2.589,0.668
120,131.000,1.452,1.076,1.261,1.348,1.496,1.742,2.318,2.531,8.306,0.689
125,124.400,1.469,1.123,1.304,1.390,1.493,1.725,2.317,2.499,2.686,0.681
130,126.800,1.550,1.098,1.358,1.457,1.626,1.881,2.456,2.654,2.948,0.645
135,119.000,1.553,1.092,1.328,1.439,1.575,1.890,2.566,2.822,7.536,0.644
140,129.400,1.504,1.088,1.300,1.406,1.541,1.759,2.679,2.838,3.027,0.665
145,125.400,1.511,1.114,1.276,1.393,1.559,1.769,2.837,3.098,3.286,0.662
150,126.400,1.552,1.113,1.268,1.355,1.465,1.608,2.644,2.835,69.533,0.644
155,131.400,1.495,1.097,1.293,1.385,1.531,1.723,2.695,2.884,8.723,0.669
160,129.000,1.517,1.130,1.334,1.458,1.611,1.810,1.987,2.668,2.881,0.659
165,130.000,1.515,1.144,1.344,1.457,1.607,1.761,1.860,2.174,7.743,0.660
170,132.400,1.539,1.136,1.383,1.500,1.672,1.846,1.934,2.149,3.385,0.650
175,122.400,1.517,1.194,1.382,1.475,1.610,1.747,1.897,2.076,2.351,0.659
180,132.200,1.509,1.144,1.389,1.488,1.615,1.705,1.776,2.005,2.720,0.663
185,125.800,1.566,1.146,1.429,1.530,1.674,1.780,1.829,1.960,7.416,0.639
190,118.800,2.213,1.164,1.355,1.463,1.601,1.737,1.808,32.945,87.504,0.452
195,132.400,1.581,1.144,1.431,1.566,1.703,1.832,1.912,2.126,2.889,0.633
200,131.200,1.469,1.136,1.342,1.434,1.578,1.730,1.788,1.901,2.024,0.681
205,134.800,1.506,1.127,1.357,1.484,1.608,1.805,1.859,1.942,2.291,0.664
210,134.600,1.496,1.138,1.335,1.437,1.609,1.866,1.946,2.092,2.258,0.668
215,127.600,1.474,1.159,1.333,1.435,1.583,1.736,1.821,1.943,2.544,0.678
220,132.200,1.443,1.171,1.308,1.412,1.527,1.699,1.767,1.886,2.126,0.693
225,129.200,1.488,1.137,1.354,1.471,1.576,1.709,1.770,1.961,6.659,0.672
230,121.600,1.527,1.132,1.417,1.510,1.620,1.755,1.795,1.982,2.048,0.655
235,126.800,1.503,1.134,1.387,1.494,1.601,1.703,1.782,1.916,5.585,0.665
240,130.200,1.544,1.158,1.407,1.521,1.648,1.783,1.861,2.095,2.764,0.648
245,128.200,1.522,1.150,1.386,1.508,1.635,1.782,1.857,1.971,2.231,0.657
250,125.000,1.528,1.162,1.388,1.483,1.620,1.799,1.901,2.117,7.141,0.654
255,123.400,1.489,1.152,1.329,1.470,1.575,1.705,1.859,2.027,7.619,0.672
260,134.400,1.496,1.128,1.333,1.445,1.618,1.823,1.939,2.080,2.301,0.668
265,131.400,1.461,1.122,1.315,1.399,1.601,1.740,1.870,2.030,2.265,0.684
270,133.800,1.484,1.134,1.324,1.412,1.630,1.801,1.889,2.052,2.859,0.674
275,123.600,1.567,1.154,1.361,1.519,1.731,1.900,2.007,2.228,4.692,0.638
280,127.000,1.534,1.155,1.350,1.459,1.704,1.924,1.995,2.131,2.597,0.652
285,132.800,1.495,1.140,1.321,1.410,1.608,1.911,1.977,2.113,2.359,0.669
290,123.200,1.492,1.160,1.342,1.425,1.564,1.855,1.990,2.185,2.461,0.670
295,131.400,1.443,1.139,1.290,1.385,1.496,1.788,2.004,2.163,2.390,0.693
300,25.000,1.494,1.164,1.318,1.416,1.584,1.952,2.061,2.168,2.264,0.669
