Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,1654.400,0.479,0.400,0.440,0.459,0.488,0.527,0.686,0.754,7.104,2.087
140,1643.800,0.476,0.398,0.438,0.456,0.481,0.515,0.706,0.759,6.916,2.101
145,1656.000,0.474,0.400,0.436,0.452,0.470,0.509,0.730,0.805,6.619,2.109
150,1675.600,0.466,0.404,0.435,0.447,0.462,0.483,0.716,0.747,6.821,2.146
155,1662.200,0.468,0.395,0.436,0.449,0.464,0.493,0.720,0.757,6.694,2.137
160,1608.800,0.486,0.398,0.446,0.466,0.512,0.540,0.580,0.746,6.651,2.058
165,1608.600,0.484,0.422,0.458,0.474,0.506,0.529,0.543,0.576,6.061,2.065
170,1570.400,0.492,0.416,0.463,0.491,0.515,0.536,0.549,0.580,5.963,2.032
175,1573.600,0.503,0.424,0.486,0.503,0.520,0.538,0.550,0.581,5.824,1.987
180,1553.800,0.499,0.423,0.474,0.500,0.518,0.534,0.543,0.571,6.823,2.005
185,1530.600,0.507,0.434,0.492,0.509,0.525,0.538,0.547,0.571,0.925,1.971
190,1498.200,0.469,0.427,0.457,0.467,0.478,0.489,0.499,0.536,1.161,2.131
195,1502.000,0.510,0.427,0.479,0.513,0.531,0.547,0.560,0.602,6.306,1.960
200,1663.600,0.470,0.417,0.455,0.467,0.479,0.496,0.511,0.541,5.853,2.126
205,1637.400,0.472,0.422,0.458,0.468,0.480,0.494,0.504,0.529,6.113,2.120
210,1653.000,0.469,0.417,0.454,0.465,0.478,0.495,0.503,0.520,6.913,2.134
215,1649.800,0.478,0.418,0.455,0.469,0.490,0.520,0.535,0.567,6.438,2.094
220,1677.600,0.469,0.421,0.453,0.465,0.479,0.494,0.506,0.539,6.091,2.133
225,1641.200,0.479,0.419,0.456,0.471,0.495,0.517,0.527,0.549,6.511,2.090
230,1663.000,0.475,0.424,0.458,0.468,0.481,0.507,0.524,0.555,7.116,2.107
235,1667.400,0.471,0.419,0.458,0.467,0.478,0.489,0.498,0.527,7.283,2.125
240,1617.800,0.480,0.426,0.461,0.473,0.490,0.519,0.532,0.555,6.436,2.083
245,1641.800,0.476,0.423,0.458,0.470,0.484,0.510,0.525,0.551,6.515,2.100
250,1616.400,0.485,0.409,0.461,0.477,0.507,0.527,0.540,0.571,6.562,2.060
255,1653.000,0.480,0.417,0.459,0.474,0.497,0.519,0.530,0.552,6.459,2.083
260,1587.600,0.487,0.409,0.458,0.485,0.509,0.533,0.547,0.572,6.454,2.053
265,1677.000,0.468,0.416,0.453,0.465,0.478,0.493,0.502,0.524,6.161,2.138
270,1652.800,0.471,0.419,0.455,0.466,0.481,0.497,0.506,0.524,6.398,2.124
275,1607.200,0.487,0.419,0.459,0.479,0.506,0.536,0.551,0.593,5.840,2.055
280,1621.400,0.480,0.423,0.457,0.471,0.497,0.522,0.537,0.565,5.807,2.081
285,1655.600,0.470,0.416,0.451,0.462,0.483,0.505,0.518,0.549,5.061,2.129
290,1638.200,0.483,0.419,0.456,0.476,0.505,0.524,0.538,0.567,5.290,2.070
295,1674.400,0.469,0.421,0.450,0.462,0.479,0.505,0.518,0.555,6.087,2.132
300,333.600,0.472,0.424,0.451,0.463,0.480,0.506,0.525,0.557,4.868,2.119
