Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,725.000,1.100,1.003,1.064,1.093,1.123,1.151,1.169,1.223,7.593,0.909
160,754.000,1.074,1.009,1.050,1.065,1.089,1.115,1.135,1.182,6.979,0.931
165,734.600,1.102,1.006,1.061,1.093,1.124,1.159,1.183,1.246,8.219,0.907
170,768.800,1.094,1.004,1.061,1.084,1.107,1.145,1.168,1.225,7.737,0.914
175,741.600,1.092,1.004,1.061,1.084,1.111,1.142,1.166,1.202,7.557,0.916
180,716.800,1.099,1.003,1.061,1.085,1.123,1.162,1.189,1.252,7.790,0.910
185,758.200,1.087,1.008,1.057,1.076,1.104,1.134,1.158,1.226,8.581,0.920
190,734.000,1.072,1.005,1.053,1.066,1.080,1.101,1.120,1.183,8.447,0.932
195,726.800,1.081,0.992,1.055,1.069,1.093,1.128,1.144,1.189,7.625,0.925
200,750.400,1.085,1.005,1.054,1.073,1.112,1.139,1.153,1.188,7.755,0.922
205,748.000,1.085,0.992,1.056,1.077,1.106,1.136,1.149,1.184,7.805,0.922
210,732.400,1.067,1.003,1.048,1.062,1.077,1.093,1.108,1.160,8.049,0.937
215,741.000,1.080,1.007,1.053,1.069,1.090,1.123,1.142,1.191,7.687,0.926
220,750.200,1.074,1.000,1.051,1.065,1.083,1.115,1.144,1.201,7.592,0.931
225,738.000,1.075,1.000,1.049,1.066,1.087,1.117,1.135,1.175,7.577,0.930
230,739.000,1.075,0.997,1.048,1.068,1.091,1.118,1.141,1.191,7.776,0.930
235,747.400,1.085,1.014,1.058,1.075,1.103,1.130,1.149,1.183,7.981,0.922
240,753.800,1.071,1.001,1.052,1.067,1.088,1.107,1.117,1.147,1.274,0.934
245,749.800,1.086,0.991,1.051,1.070,1.099,1.140,1.226,1.264,8.028,0.921
250,745.400,1.094,0.982,1.047,1.072,1.110,1.216,1.238,1.281,7.801,0.914
255,715.400,1.101,1.004,1.062,1.088,1.121,1.156,1.179,1.239,7.753,0.908
260,748.400,1.078,1.002,1.050,1.068,1.090,1.127,1.159,1.218,7.627,0.927
265,756.000,1.087,0.996,1.051,1.079,1.114,1.140,1.160,1.205,7.521,0.920
270,769.400,1.062,0.989,1.041,1.054,1.069,1.090,1.113,1.176,7.642,0.941
275,756.600,1.086,1.001,1.055,1.076,1.109,1.136,1.157,1.211,7.330,0.920
280,759.800,1.079,1.006,1.051,1.067,1.091,1.129,1.153,1.210,7.592,0.927
285,761.800,1.068,1.004,1.049,1.061,1.075,1.097,1.118,1.200,7.272,0.936
290,761.000,1.082,1.005,1.054,1.069,1.099,1.133,1.154,1.214,7.549,0.924
295,751.000,1.067,0.998,1.046,1.060,1.077,1.103,1.119,1.162,7.820,0.937
300,155.800,1.069,1.008,1.050,1.063,1.079,1.104,1.125,1.186,1.510,0.936
