Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
180,6.400,0.906,0.880,0.890,0.896,0.916,0.942,0.959,0.976,0.976,1.103
185,9.000,0.923,0.868,0.888,0.901,0.963,0.985,0.992,1.051,1.051,1.084
190,5.200,0.910,0.865,0.889,0.899,0.916,0.955,0.967,1.005,1.005,1.099
195,9.200,0.907,0.864,0.884,0.890,0.931,0.968,0.973,0.992,0.992,1.102
200,9.200,0.908,0.855,0.887,0.894,0.927,0.962,0.972,0.977,0.977,1.102
205,7.800,0.922,0.879,0.893,0.914,0.938,0.984,0.990,1.000,1.000,1.085
210,8.200,0.900,0.862,0.882,0.895,0.908,0.937,0.951,0.975,0.975,1.111
215,6.600,0.918,0.878,0.892,0.900,0.936,0.959,1.032,1.041,1.041,1.090
220,10.400,0.907,0.867,0.883,0.890,0.928,0.965,0.993,1.059,1.059,1.102
225,8.600,0.912,0.860,0.889,0.904,0.928,0.948,0.963,1.000,1.000,1.097
230,7.200,0.919,0.866,0.889,0.905,0.949,0.982,0.996,1.002,1.002,1.088
235,8.000,0.913,0.880,0.893,0.908,0.928,0.963,0.982,1.004,1.004,1.095
240,9.400,0.897,0.869,0.884,0.888,0.899,0.942,0.960,0.981,0.981,1.115
245,7.400,0.897,0.852,0.881,0.892,0.901,0.921,0.987,1.024,1.024,1.115
250,7.400,0.891,0.846,0.869,0.885,0.907,0.934,0.948,0.970,0.970,1.122
255,9.000,0.906,0.866,0.891,0.902,0.915,0.937,0.959,0.982,0.982,1.104
260,7.800,0.908,0.873,0.885,0.897,0.930,0.954,0.985,1.048,1.048,1.101
265,6.000,0.927,0.865,0.885,0.907,0.975,1.012,1.027,1.027,1.027,1.079
270,8.400,0.905,0.859,0.885,0.893,0.907,0.957,0.966,0.997,0.997,1.106
275,7.600,0.920,0.869,0.893,0.912,0.941,0.970,1.007,1.018,1.018,1.087
280,7.400,0.925,0.872,0.890,0.898,0.917,0.981,1.016,1.399,1.399,1.081
285,6.400,0.910,0.873,0.890,0.899,0.921,0.940,0.959,1.086,1.086,1.099
290,9.200,0.904,0.864,0.888,0.894,0.917,0.951,0.965,0.978,0.978,1.106
295,6.400,0.912,0.869,0.889,0.904,0.941,0.962,0.969,0.980,0.980,1.096
300,1.200,0.907,0.869,0.883,0.898,0.934,0.958,0.958,0.958,0.958,1.103
