Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
215,15.000,0.646,0.596,0.623,0.640,0.658,0.692,0.707,0.753,0.753,1.548
220,12.000,0.661,0.593,0.631,0.652,0.677,0.731,0.759,0.825,0.825,1.513
225,17.200,0.639,0.579,0.619,0.633,0.645,0.696,0.724,0.781,0.781,1.564
230,16.200,0.647,0.595,0.620,0.635,0.677,0.703,0.714,0.728,0.728,1.546
235,14.600,0.667,0.589,0.626,0.648,0.717,0.741,0.756,0.880,0.880,1.499
240,16.800,0.639,0.573,0.621,0.631,0.654,0.671,0.701,0.792,0.792,1.564
245,16.000,0.667,0.589,0.630,0.663,0.692,0.726,0.746,0.928,0.928,1.498
250,19.000,0.650,0.585,0.622,0.641,0.668,0.707,0.722,0.822,0.822,1.538
255,15.000,0.648,0.590,0.623,0.644,0.670,0.689,0.727,0.793,0.793,1.544
260,12.000,0.646,0.584,0.615,0.640,0.673,0.697,0.728,0.759,0.759,1.549
265,15.800,0.647,0.583,0.613,0.634,0.675,0.707,0.732,0.838,0.838,1.545
270,12.800,0.652,0.577,0.624,0.641,0.673,0.704,0.729,0.823,0.823,1.534
275,16.400,0.630,0.580,0.611,0.624,0.641,0.676,0.685,0.717,0.717,1.588
280,14.600,0.638,0.571,0.610,0.633,0.659,0.704,0.720,0.733,0.733,1.566
285,17.000,0.642,0.591,0.617,0.631,0.658,0.694,0.722,0.754,0.754,1.558
290,14.600,0.654,0.580,0.624,0.643,0.685,0.720,0.733,0.745,0.745,1.529
295,15.200,0.638,0.597,0.617,0.633,0.652,0.673,0.704,0.757,0.757,1.568
300,1.800,0.665,0.597,0.637,0.653,0.695,0.746,0.746,0.746,0.746,1.505
