Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
200,112.800,2.318,1.701,2.035,2.183,2.398,2.641,2.797,3.195,43.845,0.431
205,103.200,2.433,1.779,2.109,2.263,2.490,2.670,2.855,3.301,46.852,0.411
210,98.200,2.670,1.677,2.033,2.248,2.472,2.669,2.826,3.529,68.655,0.375
215,114.800,2.254,1.696,1.979,2.213,2.440,2.620,2.691,3.092,18.810,0.444
220,107.600,2.282,1.722,1.975,2.216,2.505,2.652,2.746,3.001,19.137,0.438
225,112.600,2.314,1.726,1.965,2.161,2.434,2.604,2.781,3.300,38.663,0.432
230,101.800,2.308,1.695,2.023,2.241,2.525,2.693,2.823,3.191,17.689,0.433
235,104.600,2.362,1.716,2.005,2.176,2.457,2.715,2.831,3.148,44.192,0.423
240,101.000,2.571,1.729,1.974,2.191,2.421,2.733,2.843,3.076,112.339,0.389
245,93.000,3.324,1.731,2.042,2.217,2.452,2.899,3.523,40.902,79.532,0.301
250,106.800,2.303,1.712,1.998,2.109,2.273,2.753,2.964,3.136,51.413,0.434
255,110.200,2.251,1.668,2.009,2.142,2.316,2.740,2.971,3.270,20.854,0.444
260,106.000,2.296,1.712,1.945,2.083,2.318,2.794,2.987,3.243,39.706,0.436
265,107.400,2.235,1.655,1.943,2.081,2.358,2.884,3.054,3.285,19.816,0.447
270,105.600,2.526,1.683,1.978,2.136,2.498,2.929,3.105,3.388,71.121,0.396
275,109.000,2.287,1.722,1.953,2.079,2.378,2.685,2.902,3.254,42.316,0.437
280,112.600,2.295,1.690,1.939,2.083,2.382,2.616,2.756,3.518,48.776,0.436
285,114.000,2.250,1.496,1.934,2.054,2.276,2.660,2.850,3.194,39.628,0.445
290,104.800,2.286,1.698,2.020,2.140,2.458,2.723,2.934,3.304,19.969,0.437
295,112.400,2.178,1.697,1.979,2.087,2.281,2.644,2.872,3.086,3.549,0.459
300,22.800,2.679,1.804,1.978,2.117,2.269,2.649,2.984,18.700,41.874,0.373
