Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
235,1734.400,0.576,0.302,0.487,0.501,0.533,0.572,1.355,1.962,6.180,1.736
240,1696.600,0.589,0.288,0.490,0.505,0.540,0.588,1.396,2.020,6.631,1.698
245,1647.400,0.607,0.303,0.502,0.534,0.558,0.605,1.433,2.125,6.296,1.649
250,1641.400,0.609,0.300,0.496,0.522,0.554,0.708,1.456,2.106,6.487,1.642
255,1708.800,0.585,0.292,0.488,0.503,0.529,0.589,1.386,1.951,8.152,1.710
260,1644.400,0.608,0.310,0.509,0.537,0.560,0.592,1.457,2.014,6.874,1.645
265,1679.400,0.595,0.288,0.492,0.511,0.539,0.589,1.462,2.055,7.603,1.680
270,1663.200,0.601,0.307,0.497,0.521,0.551,0.590,1.378,2.021,46.006,1.664
275,1576.600,0.634,0.305,0.527,0.553,0.580,0.615,1.492,2.132,8.112,1.578
280,1627.400,0.614,0.304,0.503,0.529,0.559,0.608,1.485,2.124,6.448,1.628
285,1614.800,0.619,0.306,0.506,0.532,0.565,0.615,1.514,2.053,5.946,1.616
290,1634.800,0.611,0.291,0.507,0.535,0.559,0.588,1.528,1.898,6.857,1.636
295,1661.400,0.601,0.306,0.501,0.524,0.560,0.594,1.452,1.949,6.531,1.663
