Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
105,1583.400,0.505,0.445,0.486,0.498,0.515,0.536,0.550,0.579,6.433,1.982
110,1428.400,0.541,0.454,0.522,0.544,0.559,0.573,0.583,0.605,6.765,1.849
115,1513.400,0.513,0.452,0.492,0.506,0.527,0.552,0.565,0.596,6.661,1.948
120,1530.800,0.507,0.449,0.491,0.502,0.516,0.537,0.551,0.581,6.889,1.972
125,1458.600,0.542,0.452,0.509,0.542,0.564,0.586,0.602,0.644,7.543,1.845
130,1541.200,0.505,0.446,0.489,0.501,0.516,0.535,0.549,0.579,6.869,1.979
135,1506.400,0.518,0.454,0.493,0.509,0.533,0.559,0.574,0.611,7.570,1.931
140,1478.400,0.525,0.456,0.496,0.522,0.547,0.568,0.583,0.616,7.512,1.903
145,1547.200,0.513,0.457,0.489,0.502,0.526,0.555,0.571,0.607,6.902,1.951
150,1483.000,0.535,0.448,0.512,0.536,0.554,0.571,0.586,0.613,7.038,1.869
155,1449.000,0.542,0.446,0.524,0.540,0.557,0.577,0.593,0.622,7.497,1.844
160,1504.000,0.520,0.432,0.491,0.513,0.541,0.561,0.578,0.677,7.564,1.924
165,1460.200,0.533,0.434,0.500,0.524,0.546,0.572,0.622,0.755,7.217,1.877
170,1487.400,0.528,0.436,0.491,0.517,0.543,0.571,0.678,0.759,6.613,1.895
175,1515.000,0.513,0.437,0.478,0.498,0.527,0.560,0.661,0.728,6.645,1.948
180,1479.600,0.529,0.437,0.490,0.519,0.546,0.580,0.675,0.753,7.763,1.891
185,1365.000,0.526,0.436,0.490,0.517,0.542,0.576,0.631,0.737,6.982,1.902
190,1474.600,0.532,0.435,0.502,0.528,0.550,0.582,0.603,0.732,6.358,1.878
195,1470.800,0.531,0.449,0.504,0.532,0.552,0.574,0.590,0.614,6.626,1.882
200,1520.000,0.522,0.450,0.494,0.510,0.541,0.566,0.584,0.622,6.380,1.917
205,1494.200,0.528,0.460,0.500,0.524,0.548,0.566,0.583,0.612,7.003,1.894
210,1489.000,0.525,0.448,0.498,0.519,0.548,0.567,0.581,0.618,6.523,1.903
215,1519.000,0.522,0.437,0.480,0.509,0.547,0.575,0.618,0.734,6.504,1.914
220,1481.600,0.533,0.446,0.504,0.530,0.550,0.567,0.584,0.746,7.034,1.877
225,1460.800,0.541,0.458,0.522,0.541,0.559,0.578,0.590,0.616,6.269,1.847
230,1464.800,0.540,0.440,0.516,0.540,0.558,0.580,0.594,0.626,6.908,1.852
235,1567.800,0.507,0.449,0.486,0.499,0.524,0.546,0.557,0.588,0.820,1.974
240,1527.600,0.513,0.457,0.489,0.503,0.531,0.553,0.567,0.605,6.631,1.948
245,1489.000,0.531,0.448,0.501,0.532,0.551,0.577,0.594,0.616,6.187,1.883
250,1472.600,0.529,0.438,0.496,0.518,0.544,0.574,0.606,0.769,6.487,1.891
255,1538.800,0.509,0.446,0.487,0.501,0.520,0.549,0.568,0.606,6.631,1.966
260,1479.400,0.534,0.453,0.509,0.535,0.554,0.571,0.582,0.606,6.874,1.874
265,1509.000,0.515,0.450,0.492,0.509,0.531,0.559,0.575,0.601,6.627,1.942
270,1506.800,0.522,0.441,0.496,0.519,0.543,0.568,0.581,0.600,6.800,1.915
275,1413.000,0.550,0.454,0.527,0.550,0.573,0.591,0.601,0.627,5.972,1.818
280,1460.800,0.530,0.447,0.503,0.525,0.551,0.576,0.591,0.622,6.448,1.885
285,1447.200,0.533,0.446,0.505,0.528,0.555,0.582,0.596,0.627,0.976,1.876
290,1469.600,0.533,0.449,0.507,0.531,0.554,0.569,0.578,0.598,6.857,1.877
295,1502.400,0.528,0.452,0.500,0.521,0.552,0.575,0.586,0.611,6.531,1.895
