Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
200,316.200,0.545,0.281,0.390,0.495,0.627,0.779,0.929,1.485,4.573,1.834
205,288.200,0.593,0.291,0.431,0.532,0.677,0.842,0.986,1.639,5.353,1.685
210,158.400,8.803,0.281,0.400,0.515,0.663,0.845,1.025,492.773,747.724,0.114
215,298.600,0.606,0.292,0.451,0.557,0.699,0.862,1.022,1.506,4.158,1.649
220,312.600,0.569,0.287,0.426,0.529,0.655,0.798,0.927,1.501,3.604,1.757
225,323.800,0.558,0.289,0.412,0.516,0.647,0.785,0.896,1.577,4.577,1.791
230,291.200,0.787,0.289,0.441,0.548,0.665,0.805,0.924,1.920,129.521,1.271
235,232.000,2.446,0.291,0.424,0.520,0.655,0.808,0.941,1.738,688.241,0.409
240,222.200,3.934,0.284,0.361,0.426,0.555,0.741,0.923,1.966,634.708,0.254
245,307.600,0.560,0.284,0.408,0.526,0.649,0.800,0.908,1.453,2.428,1.785
250,333.000,0.543,0.284,0.381,0.491,0.629,0.784,0.911,1.597,4.045,1.842
255,334.000,0.557,0.286,0.398,0.517,0.635,0.785,0.925,1.631,5.170,1.796
260,316.600,0.541,0.284,0.396,0.501,0.621,0.768,0.873,1.441,2.518,1.849
265,134.600,6.266,0.297,0.413,0.513,0.644,0.800,0.960,208.019,624.747,0.160
270,216.200,3.675,0.281,0.363,0.460,0.605,0.750,0.855,1.440,643.554,0.272
275,334.400,0.556,0.289,0.404,0.510,0.641,0.794,0.924,1.492,4.020,1.797
280,341.400,0.535,0.274,0.380,0.492,0.615,0.762,0.870,1.603,4.169,1.870
285,319.400,0.646,0.282,0.407,0.510,0.641,0.771,0.908,1.380,40.659,1.548
290,313.600,0.590,0.286,0.395,0.498,0.634,0.775,0.898,1.563,53.386,1.695
295,94.400,8.005,0.297,0.391,0.484,0.622,0.778,0.981,492.041,598.180,0.125
