Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
175,324.600,0.589,0.313,0.428,0.530,0.667,0.854,0.975,1.662,4.486,1.699
180,157.400,2.561,0.314,0.448,0.546,0.701,0.894,1.145,2.219,667.759,0.390
185,225.800,2.058,0.294,0.401,0.470,0.623,0.796,0.916,1.915,325.817,0.486
190,314.800,0.576,0.301,0.421,0.515,0.644,0.821,1.003,1.539,4.403,1.737
195,336.800,0.559,0.280,0.412,0.499,0.641,0.799,0.936,1.404,4.302,1.790
200,319.400,0.556,0.288,0.413,0.504,0.639,0.785,0.895,1.423,4.419,1.800
205,293.800,0.791,0.317,0.422,0.531,0.679,0.896,1.042,1.671,91.008,1.265
210,149.800,9.264,0.312,0.419,0.506,0.655,0.837,1.046,364.769,746.370,0.108
215,295.400,0.612,0.300,0.443,0.547,0.699,0.907,1.081,1.570,4.173,1.633
220,312.400,0.587,0.319,0.428,0.531,0.678,0.831,0.957,1.561,4.172,1.704
225,326.400,0.567,0.289,0.416,0.508,0.645,0.813,0.969,1.572,4.016,1.763
230,283.600,0.868,0.307,0.443,0.545,0.692,0.886,1.050,2.111,134.100,1.152
235,224.800,2.839,0.307,0.422,0.528,0.673,0.848,0.994,1.793,690.018,0.352
240,216.000,4.050,0.318,0.393,0.452,0.605,0.767,0.903,57.755,634.121,0.247
245,324.800,0.568,0.291,0.413,0.509,0.648,0.815,0.958,1.593,4.246,1.760
250,357.800,0.553,0.297,0.405,0.488,0.634,0.808,0.946,1.372,4.448,1.809
255,335.600,0.560,0.307,0.403,0.496,0.638,0.802,0.923,1.508,5.026,1.785
260,326.600,0.571,0.292,0.412,0.513,0.641,0.820,0.946,1.615,4.287,1.750
265,145.400,4.458,0.307,0.428,0.518,0.676,0.881,1.033,2.114,634.148,0.224
270,229.600,1.773,0.311,0.402,0.474,0.606,0.765,0.918,1.628,564.091,0.564
275,329.800,0.569,0.299,0.418,0.514,0.649,0.804,0.945,1.406,3.783,1.758
280,334.000,0.568,0.293,0.411,0.505,0.652,0.814,0.957,1.580,3.890,1.762
285,302.200,0.748,0.310,0.413,0.514,0.646,0.790,0.922,1.840,40.684,1.337
290,305.000,0.632,0.302,0.412,0.499,0.649,0.810,0.961,1.346,57.382,1.582
295,94.200,10.010,0.325,0.408,0.488,0.623,0.799,0.957,493.982,595.505,0.100
