Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
110,19855.200,0.586,0.424,0.534,0.560,0.593,0.645,0.685,0.782,269.691,1.706
115,16017.000,0.676,0.425,0.536,0.562,0.593,0.637,0.671,0.762,649.571,1.479
120,20822.600,0.585,0.426,0.539,0.568,0.610,0.663,0.702,0.806,4.565,1.709
125,20797.200,0.584,0.425,0.539,0.565,0.603,0.663,0.708,0.815,4.780,1.712
130,20197.000,0.601,0.423,0.542,0.575,0.626,0.697,0.755,0.993,4.280,1.665
135,19824.800,0.593,0.441,0.539,0.566,0.605,0.658,0.695,0.798,79.358,1.688
140,12203.000,0.745,0.418,0.539,0.564,0.601,0.652,0.687,0.777,525.518,1.343
145,21173.800,0.579,0.417,0.538,0.564,0.599,0.650,0.686,0.780,4.347,1.726
150,21208.200,0.576,0.413,0.538,0.562,0.593,0.643,0.681,0.772,4.660,1.735
155,21607.400,0.568,0.418,0.533,0.555,0.583,0.629,0.665,0.750,4.773,1.761
160,21781.200,0.563,0.435,0.532,0.554,0.578,0.610,0.641,0.720,4.605,1.776
165,20111.000,0.607,0.417,0.535,0.561,0.592,0.640,0.679,0.779,487.299,1.648
170,11603.800,0.714,0.431,0.544,0.575,0.621,0.677,0.718,0.820,748.438,1.400
175,20453.400,0.597,0.409,0.548,0.578,0.623,0.680,0.721,0.825,4.201,1.676
180,20632.600,0.591,0.429,0.545,0.572,0.614,0.668,0.709,0.818,4.437,1.693
185,21193.800,0.579,0.428,0.536,0.562,0.599,0.653,0.691,0.788,4.369,1.728
190,21592.000,0.571,0.420,0.532,0.557,0.587,0.633,0.670,0.762,4.900,1.753
195,16857.200,0.684,0.445,0.524,0.548,0.573,0.604,0.633,0.716,643.160,1.462
200,15531.600,0.605,0.414,0.529,0.555,0.588,0.638,0.674,0.761,553.482,1.652
205,21548.200,0.570,0.413,0.530,0.556,0.588,0.638,0.674,0.762,4.584,1.754
210,21009.400,0.583,0.419,0.537,0.565,0.605,0.657,0.699,0.808,4.901,1.716
215,21220.600,0.576,0.425,0.537,0.563,0.594,0.638,0.676,0.773,4.434,1.735
220,21240.800,0.576,0.426,0.533,0.560,0.598,0.647,0.689,0.796,4.493,1.735
225,19460.200,0.612,0.410,0.539,0.567,0.608,0.672,0.720,0.841,100.353,1.635
230,14151.800,0.704,0.414,0.540,0.571,0.623,0.701,0.757,0.903,613.022,1.421
235,19526.000,0.575,0.418,0.532,0.561,0.594,0.643,0.685,0.793,4.555,1.739
240,21528.000,0.570,0.407,0.532,0.556,0.588,0.636,0.674,0.774,4.716,1.753
245,21710.600,0.565,0.428,0.530,0.555,0.581,0.617,0.651,0.744,4.522,1.770
250,21210.800,0.577,0.432,0.536,0.563,0.594,0.638,0.676,0.783,4.540,1.735
255,22028.800,0.560,0.415,0.526,0.550,0.576,0.611,0.643,0.730,4.671,1.784
260,21624.000,0.566,0.438,0.527,0.553,0.582,0.624,0.658,0.762,5.021,1.768
265,22114.800,0.552,0.415,0.519,0.544,0.569,0.602,0.631,0.706,4.373,1.811
270,21763.600,0.566,0.424,0.529,0.552,0.582,0.631,0.669,0.771,4.521,1.765
275,17384.600,0.611,0.425,0.533,0.558,0.590,0.642,0.683,0.801,446.606,1.636
280,21997.400,0.559,0.435,0.525,0.549,0.574,0.607,0.636,0.728,4.559,1.790
285,22030.400,0.559,0.405,0.525,0.549,0.573,0.608,0.644,0.747,4.321,1.788
290,20811.400,0.585,0.420,0.541,0.568,0.606,0.660,0.702,0.812,5.126,1.709
295,20380.200,0.588,0.420,0.535,0.562,0.601,0.656,0.695,0.796,100.497,1.699
300,4433.400,0.558,0.447,0.522,0.549,0.578,0.619,0.657,0.745,4.108,1.791
