Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
165,231.200,0.727,0.600,0.687,0.717,0.755,0.816,0.854,0.942,1.173,1.375
170,130.000,0.767,0.592,0.704,0.742,0.795,0.869,0.933,1.063,3.898,1.303
175,229.800,0.763,0.576,0.705,0.741,0.791,0.853,0.907,1.008,4.165,1.310
180,220.200,0.760,0.591,0.698,0.731,0.782,0.846,0.891,1.043,4.213,1.317
185,234.600,0.735,0.564,0.686,0.717,0.761,0.818,0.871,1.020,4.091,1.360
190,253.200,0.723,0.591,0.687,0.713,0.744,0.799,0.836,0.930,3.596,1.384
195,173.400,0.706,0.596,0.667,0.701,0.729,0.768,0.794,0.887,4.019,1.416
200,176.600,0.727,0.598,0.681,0.710,0.743,0.806,0.854,0.927,4.553,1.376
205,234.400,0.727,0.585,0.684,0.713,0.749,0.805,0.847,0.946,4.221,1.375
210,245.000,0.736,0.571,0.686,0.720,0.761,0.822,0.871,0.955,4.422,1.359
215,239.600,0.730,0.594,0.687,0.718,0.756,0.809,0.843,0.961,4.066,1.370
220,242.000,0.728,0.577,0.684,0.717,0.756,0.807,0.848,0.975,4.151,1.374
225,227.000,0.747,0.584,0.692,0.727,0.777,0.859,0.909,1.048,3.987,1.340
230,155.000,0.760,0.578,0.694,0.733,0.795,0.876,0.948,1.138,4.255,1.315
235,209.800,0.723,0.586,0.680,0.713,0.750,0.801,0.842,0.930,3.615,1.383
240,235.800,0.725,0.581,0.682,0.711,0.744,0.802,0.848,0.940,4.042,1.379
245,232.000,0.715,0.590,0.673,0.707,0.740,0.783,0.819,0.900,4.752,1.399
250,236.200,0.728,0.593,0.681,0.714,0.748,0.798,0.834,0.954,4.549,1.373
255,254.800,0.714,0.582,0.673,0.704,0.731,0.771,0.813,0.921,4.266,1.401
260,241.400,0.721,0.578,0.676,0.706,0.742,0.791,0.841,0.928,4.571,1.387
265,250.600,0.710,0.554,0.666,0.696,0.724,0.762,0.796,0.880,4.216,1.408
270,233.200,0.723,0.589,0.680,0.706,0.742,0.804,0.855,0.944,3.998,1.383
275,186.000,0.729,0.588,0.681,0.712,0.750,0.808,0.869,1.019,4.244,1.373
280,256.800,0.712,0.588,0.671,0.703,0.730,0.767,0.805,0.925,4.610,1.405
285,247.800,0.710,0.577,0.677,0.702,0.733,0.780,0.819,0.931,1.180,1.409
290,237.400,0.763,0.574,0.697,0.729,0.775,0.840,0.893,1.135,4.467,1.311
295,226.800,0.743,0.600,0.689,0.718,0.767,0.829,0.873,1.009,4.397,1.347
300,43.000,0.720,0.596,0.661,0.692,0.726,0.799,0.861,0.943,4.013,1.390
