Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
190,1123.400,0.649,0.549,0.599,0.622,0.668,0.775,0.806,0.865,7.106,1.542
195,1146.200,0.646,0.546,0.600,0.621,0.665,0.773,0.803,0.860,6.867,1.548
200,1114.400,0.645,0.539,0.601,0.619,0.662,0.761,0.790,0.841,7.511,1.549
205,1137.000,0.650,0.543,0.602,0.627,0.673,0.764,0.794,0.850,8.013,1.537
210,1102.400,0.653,0.560,0.624,0.644,0.676,0.708,0.733,0.814,0.978,1.531
215,1179.800,0.643,0.577,0.621,0.636,0.658,0.683,0.699,0.735,8.364,1.554
220,1140.600,0.646,0.567,0.621,0.639,0.662,0.690,0.708,0.758,7.567,1.548
225,1084.800,0.659,0.571,0.629,0.650,0.680,0.706,0.723,0.756,7.137,1.518
230,1003.400,0.664,0.575,0.632,0.659,0.688,0.713,0.729,0.767,7.685,1.506
235,1175.600,0.643,0.576,0.621,0.636,0.655,0.678,0.695,0.732,7.210,1.556
240,1184.000,0.644,0.575,0.624,0.638,0.656,0.679,0.698,0.734,7.426,1.554
245,1156.600,0.655,0.579,0.626,0.645,0.674,0.706,0.723,0.762,7.603,1.526
250,1141.000,0.655,0.576,0.629,0.647,0.673,0.707,0.725,0.766,7.362,1.526
255,1115.400,0.649,0.574,0.624,0.641,0.665,0.691,0.709,0.748,7.534,1.541
260,1143.800,0.665,0.574,0.633,0.656,0.689,0.713,0.727,0.768,7.485,1.504
265,1145.800,0.653,0.568,0.629,0.646,0.669,0.697,0.715,0.751,7.291,1.531
270,1171.600,0.643,0.576,0.625,0.639,0.655,0.673,0.687,0.723,7.141,1.555
275,1146.400,0.645,0.574,0.626,0.641,0.659,0.679,0.694,0.729,7.132,1.549
280,1156.600,0.642,0.554,0.620,0.636,0.656,0.676,0.689,0.727,7.526,1.558
285,1129.000,0.645,0.554,0.622,0.638,0.659,0.685,0.700,0.735,7.219,1.551
290,1156.200,0.645,0.578,0.623,0.638,0.657,0.680,0.694,0.740,7.147,1.550
295,1126.400,0.652,0.551,0.624,0.642,0.669,0.700,0.720,0.763,7.003,1.533
300,236.800,0.637,0.580,0.621,0.635,0.651,0.667,0.676,0.699,0.790,1.571
