Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
105,30767.800,0.805,0.666,0.751,0.775,0.804,0.846,0.908,1.500,6.196,1.242
110,30205.800,0.818,0.660,0.750,0.776,0.809,0.864,0.998,1.715,7.966,1.222
115,29714.000,0.825,0.660,0.756,0.784,0.818,0.869,0.980,1.647,45.005,1.212
120,30960.400,0.792,0.662,0.745,0.770,0.799,0.834,0.878,1.158,5.677,1.262
125,10321.600,1.385,0.662,0.767,0.800,0.855,0.967,1.083,1.794,756.001,0.722
130,26053.800,0.939,0.670,0.772,0.808,0.903,1.365,1.652,2.294,12.298,1.065
135,29925.000,0.823,0.669,0.757,0.784,0.819,0.878,1.030,1.579,14.568,1.216
140,30609.400,0.806,0.671,0.750,0.774,0.805,0.855,0.934,1.463,8.077,1.240
145,29837.400,0.823,0.667,0.753,0.780,0.817,0.906,1.042,1.617,7.999,1.215
150,9725.600,1.588,0.677,0.771,0.811,0.897,1.060,1.300,2.050,663.582,0.630
155,29759.400,0.826,0.667,0.754,0.782,0.816,0.877,1.060,1.760,5.847,1.210
160,29694.800,0.828,0.671,0.757,0.784,0.823,0.879,1.035,1.756,11.678,1.207
165,30885.600,0.797,0.669,0.747,0.773,0.807,0.849,0.885,1.173,9.869,1.255
170,27443.800,0.865,0.670,0.759,0.784,0.815,0.862,0.932,1.552,146.410,1.157
175,13499.400,1.276,0.675,0.766,0.797,0.849,0.982,1.113,1.824,717.139,0.784
180,30702.800,0.804,0.673,0.750,0.774,0.805,0.857,0.955,1.298,5.421,1.244
185,30337.800,0.808,0.665,0.753,0.778,0.807,0.849,0.912,1.327,6.738,1.238
190,29682.600,0.824,0.666,0.757,0.785,0.825,0.893,0.999,1.618,7.258,1.213
195,28590.600,0.843,0.674,0.755,0.781,0.817,0.906,1.091,1.657,94.005,1.187
200,13965.200,1.247,0.674,0.754,0.781,0.828,0.957,1.117,1.812,657.687,0.802
205,31217.400,0.789,0.670,0.745,0.766,0.791,0.822,0.864,1.262,5.519,1.268
210,31422.400,0.787,0.662,0.742,0.767,0.794,0.825,0.860,1.182,7.734,1.271
215,30924.600,0.796,0.672,0.745,0.768,0.796,0.841,0.889,1.388,9.539,1.256
220,30328.000,0.808,0.667,0.755,0.782,0.813,0.859,0.903,1.411,6.136,1.237
225,14324.800,1.151,0.667,0.756,0.781,0.814,0.889,1.006,1.634,864.931,0.869
230,27895.800,0.852,0.673,0.752,0.777,0.809,0.886,1.063,1.576,343.714,1.174
235,30275.800,0.809,0.673,0.749,0.773,0.805,0.877,1.039,1.294,7.270,1.237
240,30177.800,0.809,0.667,0.755,0.782,0.814,0.860,0.910,1.386,5.343,1.236
245,30457.200,0.805,0.671,0.750,0.775,0.804,0.849,0.904,1.490,7.205,1.242
250,15143.000,1.133,0.684,0.780,0.829,0.998,1.406,1.681,2.384,762.515,0.882
255,23533.600,0.917,0.664,0.757,0.790,0.841,0.968,1.175,1.874,500.369,1.091
260,30359.200,0.810,0.671,0.751,0.775,0.806,0.853,0.913,1.578,8.059,1.235
265,29204.800,0.841,0.669,0.758,0.784,0.817,0.915,1.212,1.867,13.100,1.189
270,29002.400,0.851,0.668,0.756,0.783,0.821,0.971,1.302,1.958,8.939,1.175
275,22830.800,0.985,0.667,0.752,0.781,0.823,1.031,1.331,1.972,711.424,1.015
280,22938.800,0.982,0.675,0.750,0.775,0.809,0.902,1.079,1.791,680.884,1.018
285,29477.600,0.828,0.667,0.753,0.779,0.812,0.883,1.105,1.796,6.185,1.208
290,28234.800,0.860,0.669,0.761,0.789,0.824,0.974,1.277,1.885,74.949,1.163
295,29750.600,0.821,0.666,0.752,0.776,0.805,0.869,1.066,1.741,8.524,1.218
