Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
195,31750.000,1.007,0.561,0.756,0.785,0.835,1.145,2.091,4.365,98.236,0.993
200,15532.600,2.059,0.561,0.755,0.785,0.860,1.311,2.092,4.920,684.684,0.486
205,34712.800,0.921,0.554,0.745,0.769,0.800,0.919,1.961,4.016,27.944,1.086
210,34876.000,0.916,0.551,0.743,0.770,0.803,0.909,1.968,4.011,23.609,1.091
215,34363.600,0.930,0.559,0.746,0.771,0.808,0.949,2.008,4.122,26.788,1.075
220,33697.600,0.948,0.559,0.756,0.785,0.826,0.958,2.093,4.171,47.333,1.054
225,15911.800,2.014,0.561,0.757,0.785,0.830,1.127,2.090,4.549,871.665,0.497
230,30994.000,1.029,0.557,0.753,0.781,0.824,1.117,2.094,4.292,348.615,0.972
235,33695.400,0.948,0.551,0.750,0.777,0.819,1.094,2.021,4.124,36.476,1.054
240,33511.200,0.954,0.559,0.756,0.785,0.827,0.992,2.050,4.308,33.947,1.049
245,33819.800,0.945,0.561,0.751,0.778,0.816,0.982,2.010,4.214,36.498,1.058
250,16828.000,1.997,0.559,0.782,0.842,1.095,1.817,2.559,6.007,770.305,0.501
255,26160.400,1.160,0.562,0.758,0.795,0.869,1.369,2.183,4.590,507.888,0.862
260,33747.600,0.947,0.560,0.752,0.779,0.819,1.052,2.039,4.153,19.312,1.056
265,32440.400,0.985,0.548,0.759,0.787,0.835,1.373,2.072,4.413,44.974,1.015
270,32160.800,0.994,0.555,0.757,0.787,0.843,1.433,2.105,4.458,34.748,1.006
275,25326.800,1.263,0.561,0.753,0.785,0.856,1.462,2.145,4.554,716.020,0.792
280,25479.600,1.255,0.555,0.751,0.778,0.827,1.293,2.063,4.357,683.802,0.797
285,32751.800,0.975,0.556,0.754,0.783,0.827,1.325,2.093,4.352,50.613,1.025
290,31356.600,1.019,0.559,0.762,0.793,0.844,1.422,2.118,4.514,83.616,0.981
295,33148.000,0.964,0.556,0.753,0.779,0.819,1.290,2.061,4.264,28.535,1.037
