Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
150,101.600,1.221,0.870,1.020,1.097,1.334,1.574,1.770,2.331,5.540,0.819
155,95.000,1.190,0.873,1.017,1.113,1.322,1.540,1.660,1.941,2.130,0.840
160,94.400,1.204,0.882,1.015,1.105,1.335,1.525,1.668,2.163,5.075,0.831
165,92.800,1.132,0.856,0.983,1.054,1.206,1.431,1.512,1.939,5.591,0.883
170,74.200,2.092,0.881,1.021,1.161,1.386,1.563,1.729,2.313,174.455,0.478
175,101.000,1.129,0.876,0.984,1.052,1.192,1.420,1.494,1.837,5.608,0.886
180,97.400,1.140,0.849,0.982,1.057,1.263,1.433,1.529,1.956,2.644,0.877
185,96.600,1.172,0.838,0.990,1.072,1.292,1.506,1.710,2.325,2.533,0.853
190,99.200,1.181,0.885,0.984,1.081,1.316,1.512,1.691,2.139,5.046,0.847
195,99.200,1.203,0.856,1.002,1.116,1.327,1.543,1.679,2.066,5.346,0.831
200,76.000,4.087,0.844,0.991,1.078,1.278,1.571,2.097,133.362,196.536,0.245
205,102.000,1.205,0.869,0.999,1.102,1.308,1.535,1.731,2.091,5.609,0.830
210,99.200,1.209,0.857,1.011,1.107,1.345,1.563,1.738,2.159,5.376,0.827
215,94.800,1.200,0.875,1.001,1.104,1.320,1.544,1.682,1.933,4.722,0.834
220,101.800,1.196,0.868,1.022,1.110,1.326,1.547,1.718,1.939,2.900,0.836
225,97.000,1.173,0.858,1.010,1.095,1.283,1.480,1.566,2.036,2.422,0.853
230,92.000,1.228,0.846,1.001,1.092,1.310,1.551,1.710,2.384,11.529,0.814
235,91.600,1.554,0.826,0.983,1.062,1.326,1.572,1.781,5.203,153.264,0.643
240,101.600,1.177,0.852,0.975,1.066,1.287,1.549,1.706,2.408,4.211,0.849
245,62.600,4.610,0.837,1.021,1.140,1.450,1.726,2.207,143.221,196.521,0.217
250,98.600,1.200,0.861,1.015,1.106,1.309,1.493,1.629,2.408,5.089,0.833
255,93.800,1.239,0.906,1.030,1.129,1.374,1.628,1.897,2.294,2.870,0.807
260,90.200,1.276,0.888,1.021,1.117,1.403,1.670,1.868,2.543,14.260,0.784
265,90.200,1.183,0.865,1.002,1.076,1.282,1.470,1.639,2.405,4.687,0.845
270,94.800,1.164,0.870,1.010,1.103,1.261,1.469,1.566,1.814,2.322,0.859
275,81.200,2.659,0.868,0.994,1.101,1.293,1.473,1.672,5.735,204.934,0.376
280,88.400,1.173,0.864,0.995,1.094,1.289,1.500,1.652,2.023,2.348,0.853
285,86.800,2.504,0.888,1.031,1.112,1.306,1.543,1.674,2.724,284.443,0.399
290,92.400,1.369,0.903,1.150,1.307,1.510,1.820,1.953,2.425,5.462,0.730
295,38.800,12.575,0.924,1.043,1.326,4.093,40.023,80.423,177.485,178.552,0.080
