Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
145,16.600,0.566,0.278,0.310,0.384,0.824,0.874,0.916,1.086,1.086,1.767
150,15.000,0.647,0.279,0.341,0.790,0.873,0.927,0.965,1.020,1.020,1.547
155,16.200,0.574,0.267,0.318,0.370,0.875,0.937,0.969,1.139,1.139,1.741
160,16.800,0.638,0.287,0.341,0.799,0.866,0.905,0.927,1.005,1.005,1.566
165,15.000,0.688,0.280,0.334,0.808,0.931,1.024,1.096,1.218,1.218,1.454
170,14.200,0.643,0.287,0.332,0.806,0.884,0.954,1.010,1.110,1.110,1.556
175,18.200,0.573,0.268,0.304,0.396,0.842,0.908,0.940,1.069,1.069,1.744
180,17.400,0.664,0.281,0.349,0.814,0.881,0.939,1.002,1.169,1.169,1.506
185,14.000,1.848,0.270,0.304,0.770,0.851,0.916,0.978,84.720,84.720,0.541
190,14.200,1.158,0.277,0.337,0.786,0.868,0.916,1.022,38.573,38.573,0.863
195,18.800,0.603,0.273,0.321,0.758,0.860,0.918,0.945,1.011,1.011,1.658
200,15.600,0.604,0.274,0.313,0.760,0.837,0.921,0.942,1.073,1.073,1.656
205,17.800,0.645,0.275,0.333,0.785,0.877,0.931,0.966,1.053,1.053,1.551
210,17.400,0.664,0.261,0.316,0.805,0.886,0.933,0.954,1.655,1.655,1.507
215,19.200,0.560,0.281,0.311,0.359,0.838,0.909,0.930,1.039,1.039,1.786
220,16.800,0.598,0.262,0.306,0.767,0.862,0.938,0.987,1.146,1.146,1.673
225,14.400,0.648,0.283,0.338,0.782,0.875,0.928,0.956,1.151,1.151,1.543
230,20.200,0.607,0.283,0.330,0.725,0.880,0.937,0.961,1.019,1.115,1.647
235,15.200,0.596,0.262,0.301,0.733,0.863,0.965,0.999,1.186,1.186,1.679
240,14.800,0.614,0.275,0.314,0.746,0.875,0.948,0.986,1.107,1.107,1.629
245,17.600,0.581,0.256,0.308,0.362,0.862,0.911,0.946,1.211,1.211,1.722
250,18.800,1.302,0.274,0.319,0.758,0.878,0.936,0.994,66.587,66.587,0.768
255,17.200,0.638,0.261,0.331,0.789,0.859,0.917,0.927,0.987,0.987,1.567
260,18.600,0.631,0.260,0.331,0.772,0.865,0.906,0.963,1.055,1.055,1.585
265,15.600,0.591,0.265,0.318,0.756,0.844,0.916,0.982,0.999,0.999,1.693
270,17.200,0.625,0.272,0.324,0.797,0.877,0.910,0.932,1.225,1.225,1.600
275,19.600,0.602,0.266,0.326,0.767,0.850,0.938,0.992,1.134,1.134,1.662
280,18.400,0.571,0.260,0.311,0.362,0.850,0.911,0.942,1.040,1.040,1.750
285,16.200,0.656,0.260,0.319,0.807,0.916,0.959,0.974,1.031,1.031,1.524
290,16.400,0.661,0.270,0.334,0.804,0.885,0.931,0.952,1.066,1.066,1.513
295,15.400,0.627,0.289,0.339,0.794,0.909,0.962,1.012,1.049,1.049,1.595
300,3.400,0.619,0.281,0.346,0.790,0.851,0.953,0.971,0.971,0.971,1.615
