Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
230,291.800,1.073,0.549,0.873,1.021,1.211,1.421,1.579,1.997,4.765,0.932
235,272.400,1.084,0.568,0.880,1.040,1.235,1.469,1.615,2.059,4.385,0.922
240,276.600,1.089,0.545,0.901,1.048,1.227,1.440,1.581,1.915,4.098,0.918
245,301.000,1.075,0.573,0.899,1.041,1.218,1.428,1.559,1.813,2.351,0.930
250,291.400,1.097,0.562,0.901,1.054,1.236,1.435,1.578,1.963,4.858,0.912
255,131.400,1.063,0.555,0.851,1.003,1.173,1.391,1.546,2.000,4.986,0.941
260,297.800,1.062,0.545,0.864,1.013,1.196,1.402,1.537,1.891,5.347,0.942
265,147.400,1.059,0.569,0.850,1.011,1.190,1.417,1.528,1.848,4.877,0.945
270,312.800,1.056,0.548,0.854,1.002,1.196,1.407,1.549,2.079,4.673,0.947
275,254.600,1.069,0.546,0.869,1.008,1.205,1.432,1.617,1.934,4.526,0.935
280,267.600,1.065,0.542,0.874,1.017,1.182,1.398,1.551,2.016,4.764,0.939
285,276.200,1.063,0.552,0.882,1.020,1.192,1.400,1.507,1.933,4.356,0.941
290,263.200,1.076,0.554,0.873,1.013,1.217,1.437,1.593,1.910,4.732,0.929
295,71.800,0.934,0.555,0.750,0.887,1.063,1.274,1.408,1.635,2.090,1.071
