Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
190,29058.800,1.100,0.312,0.670,0.799,0.991,1.390,3.615,6.113,32.702,0.909
195,29232.600,1.093,0.299,0.676,0.806,0.994,1.366,3.550,5.943,37.538,0.915
200,28570.200,1.119,0.298,0.681,0.816,1.012,1.411,3.665,6.202,50.789,0.894
205,17429.400,1.834,0.297,0.663,0.798,0.993,1.388,3.556,6.210,1185.009,0.545
210,28731.000,1.112,0.317,0.685,0.816,1.008,1.402,3.630,6.057,28.403,0.899
215,27638.000,1.156,0.304,0.709,0.849,1.053,1.477,3.744,6.191,34.250,0.865
220,24737.000,1.439,0.274,0.680,0.813,1.006,1.395,3.642,6.121,2793.320,0.695
225,16513.800,1.717,0.258,0.630,0.758,0.957,1.353,3.561,6.233,2060.488,0.583
230,28854.200,1.108,0.315,0.677,0.813,1.010,1.411,3.645,6.056,27.264,0.903
235,27784.800,1.150,0.268,0.685,0.826,1.029,1.458,3.866,6.608,33.419,0.869
240,28106.000,1.137,0.300,0.699,0.829,1.018,1.407,3.689,6.121,42.911,0.879
245,28731.000,1.112,0.304,0.690,0.823,1.014,1.411,3.603,5.926,23.191,0.899
250,28264.200,1.131,0.310,0.697,0.828,1.021,1.407,3.733,6.169,26.350,0.885
255,12158.000,2.631,0.296,0.662,0.797,0.982,1.358,3.553,6.662,2290.811,0.380
260,29102.000,1.098,0.283,0.673,0.806,1.001,1.398,3.612,5.974,21.919,0.911
265,14602.800,2.190,0.291,0.674,0.810,1.007,1.415,3.796,6.969,1876.120,0.457
270,29558.600,1.081,0.286,0.663,0.794,0.987,1.381,3.528,5.868,28.351,0.925
275,24507.000,1.304,0.304,0.669,0.801,0.996,1.428,3.851,6.710,704.483,0.767
280,27532.000,1.161,0.304,0.684,0.813,1.003,1.422,3.977,7.015,53.325,0.861
285,27178.600,1.176,0.302,0.679,0.808,1.001,1.430,4.098,7.407,39.507,0.851
290,27528.600,1.161,0.308,0.680,0.811,1.004,1.430,3.981,7.081,36.428,0.861
295,6520.600,4.903,0.308,0.584,0.706,0.898,1.308,3.668,9.473,3005.462,0.204
