Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,126.800,0.694,0.598,0.639,0.667,0.708,0.735,0.753,0.792,6.411,1.442
140,117.400,0.689,0.588,0.646,0.673,0.714,0.739,0.755,0.795,5.314,1.452
145,133.400,0.682,0.601,0.645,0.677,0.715,0.740,0.751,0.790,0.811,1.467
150,132.400,0.686,0.598,0.644,0.680,0.708,0.729,0.741,0.772,5.498,1.459
155,122.400,0.698,0.601,0.653,0.690,0.721,0.746,0.760,0.783,5.975,1.432
160,136.400,0.685,0.594,0.640,0.671,0.709,0.739,0.757,0.811,5.568,1.460
165,126.600,0.681,0.602,0.645,0.674,0.710,0.742,0.758,0.827,0.921,1.469
170,128.000,0.677,0.606,0.647,0.667,0.707,0.733,0.747,0.772,0.838,1.477
175,113.200,0.688,0.582,0.646,0.674,0.712,0.739,0.754,0.790,5.107,1.454
180,121.800,0.687,0.603,0.647,0.681,0.717,0.746,0.773,0.848,1.128,1.455
185,120.600,0.698,0.606,0.652,0.689,0.719,0.748,0.770,0.813,5.988,1.432
190,123.800,0.693,0.602,0.653,0.693,0.728,0.751,0.770,0.809,0.957,1.443
195,131.200,0.683,0.602,0.643,0.677,0.717,0.740,0.759,0.800,0.933,1.465
200,120.000,0.683,0.607,0.645,0.686,0.713,0.734,0.754,0.815,0.861,1.464
205,125.200,0.712,0.607,0.646,0.686,0.717,0.746,0.768,0.852,6.051,1.405
210,136.200,0.686,0.591,0.641,0.680,0.712,0.731,0.753,0.798,5.346,1.457
215,120.000,0.677,0.590,0.637,0.657,0.703,0.723,0.737,0.784,5.649,1.476
220,123.200,0.684,0.600,0.639,0.660,0.699,0.720,0.736,0.770,5.225,1.463
225,120.200,0.696,0.603,0.644,0.670,0.712,0.740,0.762,0.796,5.776,1.437
230,120.400,0.682,0.603,0.645,0.678,0.716,0.740,0.756,0.793,0.845,1.465
235,120.400,0.695,0.602,0.642,0.675,0.710,0.734,0.747,0.805,5.764,1.438
240,131.400,0.679,0.604,0.641,0.660,0.701,0.730,0.749,0.807,5.220,1.472
245,131.400,0.683,0.607,0.647,0.677,0.712,0.739,0.760,0.804,0.922,1.464
250,137.600,0.679,0.601,0.642,0.681,0.709,0.732,0.746,0.786,0.825,1.473
255,123.200,0.675,0.595,0.641,0.669,0.706,0.731,0.749,0.767,0.790,1.480
260,133.200,0.680,0.595,0.642,0.681,0.712,0.735,0.752,0.785,0.901,1.470
265,133.400,0.670,0.600,0.635,0.662,0.702,0.725,0.742,0.774,0.817,1.492
270,137.400,0.681,0.592,0.644,0.683,0.711,0.733,0.748,0.777,0.880,1.469
275,135.600,0.674,0.604,0.640,0.662,0.706,0.728,0.744,0.786,0.865,1.484
280,141.600,0.667,0.606,0.638,0.658,0.697,0.719,0.734,0.766,0.823,1.499
285,131.800,0.675,0.603,0.636,0.652,0.696,0.728,0.751,0.809,5.937,1.481
290,121.400,0.694,0.597,0.641,0.664,0.710,0.737,0.761,0.842,5.867,1.441
295,129.200,0.694,0.602,0.643,0.673,0.710,0.736,0.755,0.813,5.930,1.441
