Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
150,130.800,0.384,0.316,0.343,0.361,0.395,0.421,0.435,0.475,5.385,2.603
155,122.000,0.376,0.320,0.346,0.367,0.403,0.433,0.441,0.460,0.560,2.657
160,129.000,0.368,0.315,0.338,0.360,0.393,0.416,0.431,0.452,0.597,2.716
165,127.800,0.371,0.318,0.340,0.363,0.399,0.427,0.434,0.463,0.507,2.695
170,127.200,0.370,0.314,0.339,0.359,0.397,0.426,0.435,0.459,0.483,2.704
175,125.600,0.372,0.313,0.339,0.362,0.401,0.427,0.435,0.457,0.592,2.692
180,139.400,0.378,0.309,0.340,0.361,0.400,0.426,0.439,0.487,4.497,2.646
185,121.000,0.381,0.315,0.342,0.364,0.399,0.429,0.437,0.497,5.044,2.623
190,127.800,0.373,0.316,0.339,0.362,0.403,0.437,0.446,0.479,0.523,2.680
195,121.600,0.369,0.313,0.339,0.360,0.393,0.423,0.434,0.455,0.572,2.712
200,131.200,0.378,0.310,0.342,0.361,0.398,0.429,0.439,0.455,4.739,2.648
205,121.000,0.373,0.319,0.342,0.364,0.402,0.427,0.436,0.450,0.537,2.678
210,133.400,0.382,0.316,0.344,0.365,0.404,0.431,0.439,0.451,5.265,2.616
215,126.200,0.376,0.314,0.336,0.356,0.395,0.425,0.436,0.460,5.470,2.662
220,120.600,0.543,0.316,0.336,0.356,0.395,0.423,0.434,0.446,103.421,1.841
225,131.000,0.372,0.317,0.341,0.363,0.398,0.427,0.439,0.462,0.498,2.689
230,119.200,0.373,0.314,0.342,0.362,0.401,0.428,0.439,0.466,0.554,2.681
235,126.000,0.367,0.315,0.338,0.357,0.395,0.423,0.434,0.447,0.471,2.723
240,127.800,0.370,0.315,0.337,0.359,0.398,0.422,0.437,0.454,0.521,2.705
245,118.800,0.374,0.317,0.342,0.365,0.402,0.427,0.437,0.473,0.584,2.675
250,120.600,0.379,0.315,0.340,0.358,0.398,0.429,0.436,0.465,5.508,2.638
255,129.000,0.384,0.319,0.340,0.358,0.400,0.426,0.437,0.451,4.983,2.606
260,120.200,0.371,0.312,0.341,0.360,0.397,0.428,0.436,0.458,0.551,2.698
265,131.800,0.389,0.314,0.335,0.355,0.394,0.424,0.435,0.463,5.500,2.568
270,131.400,0.376,0.314,0.341,0.361,0.399,0.430,0.439,0.467,3.046,2.658
275,122.600,0.377,0.315,0.338,0.358,0.397,0.424,0.439,0.458,5.030,2.655
280,126.200,0.372,0.315,0.334,0.351,0.397,0.416,0.430,0.441,5.156,2.685
285,128.000,0.368,0.313,0.336,0.361,0.398,0.417,0.435,0.455,0.477,2.716
290,116.200,0.372,0.317,0.339,0.361,0.399,0.429,0.437,0.476,0.599,2.690
295,130.200,0.371,0.315,0.341,0.359,0.399,0.427,0.436,0.454,0.610,2.693
