Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,233.600,0.426,0.292,0.371,0.398,0.447,0.511,0.544,0.644,4.649,2.348
160,231.600,0.414,0.296,0.371,0.399,0.443,0.504,0.526,0.591,1.277,2.415
165,201.800,1.242,0.303,0.367,0.398,0.449,0.507,0.530,0.630,341.168,0.805
170,208.400,0.441,0.309,0.379,0.411,0.481,0.554,0.598,0.728,3.957,2.268
175,225.600,0.425,0.294,0.378,0.405,0.451,0.511,0.529,0.597,3.765,2.353
180,231.600,0.421,0.300,0.374,0.401,0.444,0.508,0.531,0.586,3.965,2.375
185,230.800,0.417,0.296,0.376,0.401,0.444,0.504,0.527,0.590,0.907,2.401
190,228.800,0.425,0.310,0.376,0.406,0.461,0.519,0.541,0.610,3.865,2.352
195,162.400,1.362,0.309,0.382,0.407,0.455,0.518,0.544,0.631,522.245,0.734
200,156.200,1.032,0.303,0.377,0.406,0.462,0.527,0.558,0.625,473.999,0.969
205,213.800,0.425,0.304,0.380,0.408,0.457,0.519,0.546,0.606,0.900,2.351
210,232.200,0.423,0.299,0.377,0.405,0.451,0.515,0.536,0.594,3.370,2.362
215,236.600,0.420,0.302,0.371,0.400,0.451,0.513,0.537,0.606,3.779,2.382
220,237.200,0.414,0.293,0.373,0.399,0.440,0.505,0.525,0.593,0.637,2.418
225,173.200,2.075,0.310,0.378,0.402,0.458,0.508,0.529,0.596,429.654,0.482
230,142.400,2.296,0.313,0.386,0.421,0.486,0.554,0.625,0.781,317.022,0.435
235,222.600,0.430,0.302,0.381,0.410,0.462,0.520,0.552,0.633,4.273,2.323
240,228.600,0.420,0.309,0.376,0.405,0.448,0.514,0.543,0.588,0.967,2.381
245,226.600,0.420,0.302,0.373,0.402,0.453,0.513,0.545,0.632,1.153,2.378
250,233.400,0.441,0.310,0.373,0.401,0.443,0.512,0.534,0.642,11.501,2.269
255,170.800,1.592,0.312,0.378,0.403,0.461,0.519,0.546,0.707,328.383,0.628
260,230.800,0.424,0.305,0.376,0.402,0.449,0.514,0.537,0.608,3.540,2.360
265,228.400,0.411,0.289,0.367,0.397,0.432,0.506,0.533,0.596,0.839,2.435
270,231.400,0.418,0.293,0.370,0.399,0.448,0.510,0.539,0.591,3.869,2.390
275,222.000,0.428,0.292,0.376,0.405,0.453,0.517,0.541,0.608,4.409,2.337
280,238.600,0.413,0.295,0.366,0.395,0.433,0.508,0.529,0.596,3.509,2.421
285,213.800,1.746,0.315,0.370,0.398,0.449,0.509,0.525,0.570,476.448,0.573
290,178.000,0.512,0.310,0.382,0.414,0.480,0.549,0.594,0.715,56.845,1.954
295,219.600,0.433,0.313,0.378,0.415,0.474,0.535,0.560,0.630,1.721,2.310
300,45.200,0.415,0.326,0.377,0.401,0.439,0.508,0.517,0.559,0.563,2.408
