Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
115,173.800,0.797,0.596,0.699,0.738,0.778,0.837,0.887,0.969,44.569,1.255
120,237.600,0.726,0.597,0.689,0.720,0.747,0.777,0.811,0.923,4.036,1.377
125,233.400,0.732,0.596,0.686,0.719,0.744,0.774,0.805,0.941,4.134,1.367
130,232.400,0.748,0.614,0.703,0.733,0.764,0.810,0.852,0.947,4.243,1.337
135,243.000,0.731,0.613,0.700,0.726,0.747,0.774,0.795,0.892,4.583,1.368
140,226.400,0.755,0.608,0.711,0.736,0.768,0.821,0.866,0.988,4.283,1.325
145,240.800,0.747,0.615,0.713,0.736,0.768,0.819,0.855,0.982,3.595,1.338
150,232.200,0.730,0.616,0.693,0.725,0.746,0.776,0.815,0.918,4.570,1.370
155,234.400,0.749,0.627,0.704,0.735,0.765,0.816,0.876,1.020,4.486,1.335
160,246.400,0.755,0.623,0.712,0.739,0.767,0.808,0.851,1.000,4.094,1.324
165,200.200,0.747,0.611,0.707,0.734,0.767,0.813,0.865,0.966,4.560,1.339
170,207.000,0.765,0.606,0.710,0.750,0.797,0.856,0.904,1.014,3.912,1.307
175,224.400,0.745,0.590,0.704,0.737,0.771,0.817,0.862,0.948,4.169,1.342
180,250.000,0.744,0.587,0.698,0.730,0.764,0.810,0.849,0.991,4.403,1.343
185,229.400,0.735,0.599,0.699,0.729,0.760,0.809,0.847,0.955,1.319,1.360
190,239.400,0.758,0.626,0.714,0.743,0.781,0.837,0.878,0.982,4.352,1.319
195,160.200,0.764,0.625,0.720,0.755,0.800,0.852,0.888,0.981,1.222,1.308
200,152.600,0.769,0.620,0.720,0.750,0.789,0.857,0.896,0.975,4.150,1.300
205,223.200,0.761,0.583,0.701,0.738,0.791,0.885,0.952,1.070,4.074,1.314
210,219.800,0.749,0.598,0.704,0.739,0.770,0.832,0.904,1.019,4.090,1.334
215,239.000,0.752,0.615,0.706,0.735,0.764,0.812,0.848,0.990,4.714,1.329
220,228.600,0.761,0.578,0.694,0.730,0.770,0.846,0.922,1.028,4.628,1.314
225,171.400,1.068,0.598,0.699,0.733,0.778,0.857,0.931,1.032,269.721,0.936
230,148.800,0.816,0.615,0.718,0.756,0.808,0.889,0.938,1.054,34.051,1.226
235,221.200,0.784,0.617,0.722,0.755,0.796,0.853,0.910,1.041,4.550,1.276
240,219.200,0.769,0.598,0.716,0.749,0.793,0.852,0.904,1.043,4.284,1.300
245,229.600,0.748,0.627,0.710,0.740,0.771,0.826,0.879,0.981,1.226,1.337
250,225.200,0.751,0.622,0.711,0.741,0.776,0.828,0.866,0.942,4.160,1.331
255,175.400,0.759,0.589,0.692,0.729,0.776,0.875,0.962,1.151,4.221,1.317
260,215.200,0.745,0.600,0.690,0.727,0.763,0.821,0.910,1.107,3.980,1.342
265,224.600,0.743,0.589,0.696,0.730,0.760,0.808,0.874,1.031,4.230,1.345
270,234.600,0.741,0.578,0.698,0.733,0.765,0.818,0.862,1.049,1.243,1.350
275,243.000,0.763,0.609,0.716,0.744,0.774,0.829,0.871,0.955,7.131,1.311
280,235.600,0.744,0.604,0.702,0.733,0.761,0.800,0.849,0.999,4.369,1.345
285,214.800,0.745,0.603,0.698,0.733,0.764,0.816,0.881,1.082,4.399,1.342
290,188.600,0.772,0.625,0.730,0.757,0.796,0.857,0.901,1.022,3.698,1.295
295,213.000,0.786,0.580,0.725,0.764,0.825,0.898,0.950,1.040,3.980,1.272
300,53.000,0.751,0.630,0.713,0.747,0.776,0.815,0.849,0.970,1.132,1.332
