Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
250,11.000,0.669,0.591,0.637,0.658,0.685,0.736,0.756,0.852,0.852,1.494
255,12.200,0.668,0.595,0.641,0.658,0.683,0.734,0.770,0.828,0.828,1.498
260,8.800,0.691,0.608,0.656,0.683,0.716,0.761,0.768,0.818,0.818,1.448
265,10.000,0.666,0.594,0.641,0.667,0.682,0.720,0.736,0.776,0.776,1.501
270,9.000,0.713,0.644,0.668,0.695,0.738,0.788,0.801,1.003,1.003,1.402
275,13.200,0.686,0.602,0.643,0.670,0.710,0.758,0.793,0.868,0.868,1.458
280,11.800,0.664,0.610,0.643,0.656,0.674,0.728,0.742,0.752,0.752,1.505
285,11.000,0.684,0.617,0.651,0.665,0.710,0.751,0.769,1.009,1.009,1.462
290,9.400,0.683,0.601,0.654,0.675,0.710,0.751,0.772,0.786,0.786,1.465
295,10.000,0.837,0.606,0.667,0.688,0.727,0.782,0.833,7.532,7.532,1.194
