Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,17382.600,0.919,0.420,0.696,0.730,0.775,0.957,2.763,3.824,10.935,1.088
160,16484.400,0.970,0.433,0.706,0.746,0.812,1.005,3.034,4.437,12.704,1.031
165,16700.600,0.957,0.447,0.704,0.742,0.799,1.029,2.972,4.227,15.669,1.045
170,17078.000,0.936,0.430,0.693,0.729,0.780,0.965,2.909,4.044,15.713,1.068
175,16474.000,0.970,0.442,0.692,0.734,0.810,1.022,3.073,4.572,14.910,1.031
180,7282.200,2.196,0.411,0.681,0.720,0.809,1.090,3.015,5.073,1405.197,0.455
185,16478.200,0.970,0.413,0.692,0.733,0.803,1.056,3.048,4.675,17.686,1.031
190,13107.600,1.220,0.431,0.706,0.742,0.804,0.980,3.059,4.702,729.925,0.820
195,17074.400,0.936,0.428,0.697,0.730,0.777,0.940,2.894,4.125,11.411,1.068
200,16989.800,0.941,0.418,0.698,0.732,0.783,0.940,2.916,4.181,16.011,1.063
205,16951.200,0.943,0.433,0.700,0.734,0.785,0.941,2.946,4.159,14.492,1.060
210,17110.800,0.934,0.425,0.699,0.731,0.776,0.919,2.885,4.040,23.975,1.070
215,14648.000,1.176,0.423,0.710,0.746,0.799,0.968,3.031,4.404,1672.513,0.850
220,11905.000,1.238,0.430,0.712,0.748,0.802,0.981,2.929,4.185,1069.683,0.808
225,16643.800,0.960,0.425,0.714,0.749,0.801,0.962,3.006,4.181,10.881,1.041
230,14525.000,1.101,0.425,0.701,0.733,0.778,0.932,2.945,4.137,668.086,0.909
235,17095.400,0.935,0.425,0.698,0.731,0.777,0.937,2.902,4.028,11.814,1.070
240,16763.800,0.954,0.431,0.699,0.736,0.789,0.951,3.001,4.333,14.716,1.049
245,16630.600,0.961,0.423,0.705,0.739,0.790,0.959,3.059,4.336,15.840,1.041
250,16930.800,0.944,0.436,0.700,0.733,0.781,0.948,2.947,4.139,14.233,1.059
255,16916.600,0.945,0.446,0.700,0.733,0.781,0.941,2.970,4.222,11.794,1.058
260,8360.000,1.934,0.418,0.698,0.732,0.782,0.958,3.019,4.732,1171.176,0.517
265,16814.600,0.940,0.436,0.695,0.729,0.777,0.934,2.884,4.096,67.097,1.064
270,15271.600,1.047,0.447,0.711,0.748,0.805,0.976,3.119,4.522,332.544,0.955
275,16321.000,0.979,0.431,0.710,0.747,0.804,0.973,3.122,4.612,22.589,1.021
280,17080.400,0.936,0.425,0.700,0.732,0.777,0.928,2.880,4.079,13.448,1.069
285,17351.400,0.921,0.431,0.695,0.729,0.776,0.926,2.800,3.901,14.573,1.086
290,16818.800,0.950,0.400,0.688,0.728,0.800,1.022,2.941,4.359,12.055,1.052
295,15877.400,1.007,0.428,0.699,0.733,0.778,0.941,2.990,4.215,329.041,0.993
300,3501.800,0.911,0.421,0.690,0.721,0.765,0.916,2.761,3.713,12.222,1.097
