Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
150,8625.800,0.927,0.563,0.794,0.824,0.864,0.942,1.857,2.801,7.007,1.079
155,8321.600,0.961,0.576,0.812,0.844,0.889,0.992,1.978,3.005,8.765,1.041
160,8313.600,0.961,0.597,0.813,0.846,0.889,1.001,1.941,3.219,7.551,1.040
165,8481.800,0.942,0.588,0.800,0.830,0.873,0.980,1.889,3.132,7.056,1.061
170,8526.600,0.937,0.574,0.802,0.830,0.870,0.951,1.914,2.835,13.040,1.067
175,8506.800,0.940,0.584,0.800,0.833,0.871,0.953,1.922,2.789,8.018,1.064
180,8432.000,0.948,0.571,0.799,0.830,0.869,0.947,1.911,2.988,68.441,1.055
185,8502.600,0.940,0.582,0.798,0.829,0.871,0.964,1.887,2.981,10.227,1.064
190,8421.000,0.949,0.584,0.801,0.834,0.876,0.979,1.936,3.209,8.334,1.054
195,8422.800,0.949,0.578,0.805,0.835,0.877,0.961,1.973,2.848,8.416,1.054
200,8484.000,0.942,0.587,0.800,0.829,0.869,0.951,1.918,3.162,7.923,1.061
205,8539.800,0.936,0.552,0.799,0.828,0.868,0.942,1.915,2.848,11.107,1.068
210,8583.200,0.931,0.563,0.796,0.823,0.862,0.934,1.877,2.870,7.156,1.074
215,8515.400,0.939,0.576,0.802,0.831,0.871,0.945,1.913,2.745,9.213,1.065
220,8486.000,0.942,0.570,0.801,0.832,0.872,0.956,1.920,2.816,8.572,1.062
225,8572.800,0.932,0.581,0.793,0.822,0.864,0.956,1.857,2.979,8.387,1.072
230,8524.800,0.938,0.587,0.799,0.829,0.866,0.952,1.899,2.889,8.208,1.067
235,8549.000,0.935,0.582,0.796,0.828,0.868,0.963,1.863,2.918,7.417,1.070
240,8390.000,0.953,0.592,0.810,0.841,0.884,0.970,1.963,2.987,8.316,1.050
245,7295.600,1.096,0.587,0.805,0.839,0.880,0.967,1.983,3.053,609.200,0.913
250,7698.400,1.038,0.577,0.802,0.835,0.876,0.963,1.950,3.568,73.620,0.963
255,7643.800,1.046,0.586,0.798,0.827,0.868,0.948,1.939,3.506,89.691,0.956
260,8471.200,0.944,0.587,0.801,0.830,0.871,0.955,1.955,2.876,8.695,1.060
265,8426.600,0.949,0.578,0.804,0.837,0.876,0.959,1.964,3.048,8.305,1.054
270,8549.200,0.935,0.585,0.796,0.825,0.865,0.944,1.890,2.861,7.549,1.070
275,8528.200,0.937,0.568,0.797,0.833,0.870,0.958,1.900,2.791,8.413,1.067
280,8441.200,0.947,0.574,0.796,0.828,0.873,1.020,1.925,3.138,8.177,1.056
285,8436.800,0.947,0.570,0.783,0.815,0.864,1.122,1.881,3.475,8.429,1.056
290,8565.000,0.933,0.580,0.782,0.812,0.857,1.075,1.859,3.219,7.352,1.072
295,8578.400,0.932,0.564,0.795,0.825,0.865,0.951,1.876,2.763,6.491,1.073
