Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
140,9.200,0.945,0.885,0.928,0.940,0.961,0.985,0.996,1.020,1.020,1.058
145,15.000,0.948,0.888,0.922,0.939,0.965,0.997,1.025,1.114,1.114,1.055
150,11.800,0.953,0.908,0.928,0.943,0.971,0.994,1.048,1.080,1.080,1.049
155,9.000,0.961,0.890,0.931,0.945,0.965,1.009,1.091,1.253,1.253,1.041
160,12.800,0.957,0.916,0.934,0.948,0.970,0.992,1.005,1.202,1.202,1.045
165,11.600,0.954,0.878,0.927,0.940,0.959,0.988,1.016,1.404,1.404,1.049
170,9.800,0.954,0.907,0.930,0.954,0.967,0.986,1.009,1.035,1.035,1.049
175,11.800,0.942,0.884,0.932,0.943,0.949,0.968,0.984,0.994,0.994,1.061
180,9.800,0.975,0.916,0.941,0.963,1.012,1.037,1.043,1.083,1.083,1.026
185,11.000,0.975,0.899,0.937,0.968,1.002,1.027,1.049,1.250,1.250,1.025
190,11.800,0.975,0.880,0.940,0.978,1.002,1.028,1.046,1.064,1.064,1.025
195,8.600,0.949,0.894,0.929,0.947,0.960,0.989,1.016,1.021,1.021,1.054
200,11.800,0.959,0.887,0.934,0.949,0.976,1.035,1.055,1.081,1.081,1.042
205,8.000,0.985,0.917,0.958,0.978,0.999,1.029,1.057,1.238,1.238,1.015
210,10.600,0.976,0.903,0.951,0.971,0.988,1.027,1.092,1.109,1.109,1.024
215,10.600,0.954,0.893,0.933,0.944,0.965,1.003,1.011,1.100,1.100,1.048
220,11.200,0.987,0.888,0.949,0.979,1.015,1.055,1.071,1.162,1.162,1.013
225,10.400,0.951,0.905,0.932,0.947,0.965,0.990,1.016,1.045,1.045,1.051
230,10.400,0.946,0.902,0.936,0.945,0.954,0.970,0.985,0.989,0.989,1.057
235,11.600,0.949,0.907,0.927,0.943,0.957,0.997,1.018,1.045,1.045,1.054
240,11.400,0.985,0.906,0.945,0.981,1.024,1.046,1.063,1.075,1.075,1.015
245,9.600,0.957,0.877,0.930,0.949,0.974,1.029,1.042,1.074,1.074,1.045
250,12.400,0.972,0.891,0.936,0.967,1.000,1.024,1.030,1.094,1.094,1.029
255,11.000,0.941,0.882,0.924,0.938,0.952,0.975,1.001,1.021,1.021,1.063
260,8.200,0.960,0.903,0.930,0.955,0.984,1.010,1.017,1.053,1.053,1.041
265,9.800,0.950,0.880,0.925,0.941,0.966,0.997,1.014,1.139,1.139,1.053
270,7.600,0.980,0.907,0.959,0.981,1.000,1.034,1.057,1.058,1.058,1.020
275,10.000,0.954,0.907,0.927,0.944,0.959,1.012,1.088,1.147,1.147,1.048
280,10.000,0.950,0.897,0.932,0.945,0.963,0.981,0.994,1.053,1.053,1.053
285,11.200,0.947,0.908,0.931,0.943,0.956,0.984,1.001,1.018,1.018,1.056
290,9.600,0.964,0.891,0.932,0.957,1.008,1.029,1.032,1.062,1.062,1.037
295,11.000,0.973,0.898,0.938,0.963,1.005,1.036,1.060,1.066,1.066,1.028
300,1.800,0.944,0.922,0.933,0.940,0.944,1.000,1.000,1.000,1.000,1.059
