Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
185,9.600,1.020,0.608,0.690,1.169,1.277,1.329,1.356,1.456,1.456,0.980
190,11.200,1.047,0.602,0.703,1.203,1.281,1.372,1.378,1.439,1.439,0.955
195,13.000,1.027,0.614,0.655,1.204,1.324,1.430,1.483,1.564,1.564,0.973
200,12.400,0.960,0.621,0.652,0.711,1.294,1.339,1.392,1.458,1.458,1.042
205,9.800,1.065,0.612,0.678,1.208,1.395,1.515,1.541,1.990,1.990,0.939
210,9.800,1.005,0.630,0.702,0.768,1.357,1.423,1.458,1.517,1.517,0.995
215,10.800,1.014,0.613,0.668,1.187,1.278,1.316,1.430,1.555,1.555,0.986
220,12.000,1.032,0.624,0.701,1.223,1.298,1.377,1.404,1.436,1.436,0.969
225,14.000,0.937,0.587,0.636,0.688,1.269,1.342,1.380,1.403,1.403,1.067
230,13.200,0.984,0.591,0.659,1.185,1.243,1.294,1.300,1.556,1.556,1.017
235,13.400,0.983,0.604,0.653,1.167,1.259,1.339,1.386,1.459,1.459,1.017
240,9.600,1.416,0.623,0.734,1.243,1.318,1.372,1.400,18.549,18.549,0.706
245,12.200,0.994,0.607,0.650,1.168,1.264,1.334,1.359,1.450,1.450,1.006
250,12.400,0.965,0.604,0.664,1.162,1.236,1.323,1.363,1.376,1.376,1.036
255,11.600,0.905,0.613,0.646,0.697,1.222,1.307,1.372,1.471,1.471,1.105
260,11.800,0.956,0.585,0.656,0.727,1.250,1.312,1.395,1.433,1.433,1.046
265,8.800,0.979,0.600,0.653,1.190,1.275,1.340,1.348,1.492,1.492,1.022
270,10.000,0.991,0.594,0.664,1.173,1.262,1.338,1.395,1.508,1.508,1.009
275,9.600,0.932,0.623,0.655,0.712,1.241,1.322,1.339,1.366,1.366,1.073
280,12.000,1.031,0.605,0.664,1.189,1.262,1.340,1.361,1.393,1.393,0.970
285,11.000,0.991,0.592,0.655,1.187,1.253,1.304,1.353,1.398,1.398,1.009
290,9.000,1.005,0.625,0.690,1.193,1.243,1.315,1.330,1.344,1.344,0.995
295,13.800,0.930,0.594,0.644,0.712,1.254,1.330,1.367,1.430,1.430,1.075
300,2.800,1.022,0.620,0.674,1.197,1.240,1.248,1.318,1.318,1.318,0.978
