Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
190,143.800,1.064,0.867,0.999,1.040,1.082,1.141,1.208,1.446,3.725,0.940
195,115.600,1.084,0.893,1.004,1.044,1.109,1.238,1.307,1.432,3.881,0.923
200,141.600,1.068,0.899,1.011,1.050,1.101,1.166,1.216,1.355,3.780,0.936
205,69.400,1.079,0.928,1.015,1.055,1.100,1.163,1.222,1.590,3.485,0.927
210,149.000,1.075,0.845,1.016,1.052,1.097,1.147,1.206,1.603,4.088,0.930
215,139.200,1.063,0.921,1.008,1.047,1.083,1.143,1.194,1.336,3.721,0.941
220,138.600,1.068,0.873,0.997,1.045,1.087,1.149,1.190,1.478,3.648,0.936
225,144.400,1.059,0.891,1.008,1.044,1.089,1.141,1.193,1.317,3.826,0.944
230,137.000,1.058,0.873,1.003,1.046,1.090,1.140,1.182,1.365,3.540,0.946
235,137.200,1.064,0.911,1.016,1.051,1.093,1.146,1.195,1.309,3.787,0.940
240,119.800,1.060,0.909,1.013,1.050,1.095,1.148,1.208,1.339,1.466,0.944
245,83.600,1.072,0.878,1.011,1.056,1.099,1.161,1.220,1.326,3.565,0.933
250,134.200,1.056,0.908,1.005,1.043,1.084,1.139,1.191,1.343,3.334,0.947
255,147.200,1.075,0.907,1.015,1.055,1.102,1.177,1.227,1.466,3.735,0.930
260,147.600,1.069,0.862,0.995,1.040,1.084,1.165,1.292,1.593,3.476,0.935
265,141.800,1.075,0.857,0.996,1.044,1.099,1.210,1.376,1.564,3.750,0.930
270,144.400,1.076,0.888,1.002,1.048,1.093,1.161,1.214,1.462,3.771,0.930
275,136.800,1.060,0.920,1.013,1.049,1.089,1.142,1.185,1.311,3.372,0.944
280,104.600,1.077,0.917,1.015,1.058,1.108,1.169,1.212,1.330,3.592,0.928
285,97.000,1.066,0.890,0.990,1.040,1.094,1.211,1.327,1.443,3.169,0.939
290,134.600,1.064,0.843,1.007,1.050,1.096,1.182,1.243,1.388,1.589,0.940
295,122.200,1.060,0.873,1.004,1.040,1.088,1.142,1.199,1.326,3.837,0.943
