Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
185,14510.400,1.100,0.571,0.840,0.882,0.956,1.221,2.972,4.560,14.327,0.909
190,14712.800,1.086,0.583,0.851,0.889,0.939,1.186,2.938,4.204,10.046,0.920
195,11880.200,1.346,0.599,0.853,0.894,0.960,1.233,3.109,4.765,679.608,0.743
200,14302.200,1.118,0.598,0.858,0.897,0.958,1.160,3.145,4.625,12.498,0.895
205,7175.200,2.228,0.617,0.868,0.907,0.971,1.173,3.245,4.945,2205.626,0.449
210,14354.200,1.114,0.609,0.862,0.900,0.957,1.126,3.140,4.539,14.291,0.898
215,14446.600,1.106,0.594,0.855,0.893,0.945,1.106,3.149,4.487,11.529,0.904
220,14363.000,1.113,0.589,0.848,0.889,0.949,1.165,3.166,4.625,11.193,0.899
225,14479.000,1.104,0.591,0.852,0.888,0.940,1.135,3.110,4.465,11.767,0.906
230,14360.600,1.113,0.615,0.854,0.892,0.950,1.120,3.136,4.723,12.725,0.898
235,13923.000,1.170,0.592,0.859,0.893,0.941,1.113,3.152,4.437,502.280,0.855
240,12127.200,1.294,0.566,0.857,0.892,0.943,1.114,3.185,4.591,569.501,0.773
245,8851.800,1.807,0.595,0.854,0.893,0.947,1.108,3.209,4.795,1938.582,0.554
250,13919.200,1.148,0.591,0.851,0.887,0.936,1.102,3.150,4.635,208.523,0.871
255,14420.200,1.108,0.597,0.858,0.896,0.947,1.126,3.113,4.513,11.979,0.902
260,14352.200,1.114,0.586,0.845,0.885,0.942,1.277,3.106,4.857,14.505,0.898
265,13979.600,1.144,0.606,0.850,0.891,0.964,1.328,3.194,5.255,14.779,0.875
270,14192.000,1.126,0.583,0.854,0.892,0.947,1.199,3.144,4.885,42.632,0.888
275,14454.200,1.106,0.587,0.859,0.894,0.942,1.111,3.126,4.425,12.005,0.904
280,10909.600,1.466,0.584,0.863,0.904,0.964,1.175,3.216,4.996,586.148,0.682
285,9633.800,1.660,0.609,0.844,0.887,0.968,1.263,3.214,5.036,1559.761,0.603
290,14015.000,1.141,0.612,0.856,0.896,0.961,1.207,3.304,4.956,13.369,0.877
295,12318.200,1.255,0.593,0.851,0.886,0.935,1.117,3.106,4.520,582.510,0.797
