Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
170,63.200,0.943,0.832,0.910,0.931,0.962,1.021,1.051,1.090,1.240,1.060
175,62.400,0.934,0.852,0.903,0.925,0.948,1.017,1.044,1.073,1.090,1.070
180,69.600,0.950,0.835,0.908,0.933,0.972,1.032,1.069,1.207,1.266,1.053
185,57.200,1.615,0.868,0.915,0.936,0.964,1.027,1.064,30.255,40.872,0.619
190,64.200,0.954,0.851,0.912,0.929,0.963,1.022,1.056,1.156,4.086,1.048
195,61.600,0.964,0.857,0.918,0.939,0.971,1.030,1.060,1.115,4.504,1.038
200,59.400,0.948,0.858,0.917,0.938,0.968,1.015,1.057,1.111,1.174,1.055
205,60.800,0.938,0.859,0.908,0.926,0.958,1.008,1.032,1.080,1.113,1.066
210,69.400,0.931,0.850,0.902,0.923,0.949,0.991,1.033,1.086,1.150,1.074
215,65.800,0.956,0.842,0.912,0.933,0.964,1.041,1.075,1.151,4.372,1.046
220,61.200,0.940,0.842,0.911,0.929,0.959,1.009,1.046,1.077,1.108,1.064
225,63.200,0.943,0.850,0.915,0.933,0.958,1.005,1.040,1.094,1.205,1.060
230,60.600,0.956,0.857,0.911,0.936,0.964,1.019,1.042,1.104,4.267,1.046
235,62.000,0.942,0.861,0.911,0.931,0.962,1.015,1.048,1.073,1.119,1.061
240,70.400,0.952,0.857,0.909,0.927,0.964,1.007,1.055,1.180,4.420,1.051
245,66.200,0.954,0.854,0.912,0.935,0.967,1.009,1.037,1.074,4.594,1.049
250,71.400,0.957,0.842,0.916,0.936,0.968,1.022,1.060,1.121,4.007,1.045
255,59.800,0.937,0.853,0.909,0.927,0.956,1.000,1.025,1.079,1.120,1.068
260,58.800,0.934,0.842,0.907,0.924,0.947,0.998,1.034,1.061,1.082,1.071
265,62.800,0.957,0.841,0.911,0.929,0.955,1.003,1.017,1.092,4.228,1.045
270,58.400,0.942,0.829,0.911,0.930,0.967,1.007,1.035,1.078,1.103,1.062
275,56.600,0.940,0.838,0.912,0.931,0.954,0.994,1.034,1.113,1.226,1.064
280,59.400,0.945,0.855,0.917,0.934,0.956,1.021,1.053,1.112,1.209,1.058
285,61.400,0.941,0.852,0.911,0.932,0.960,1.002,1.028,1.087,1.128,1.062
290,63.800,0.956,0.861,0.912,0.932,0.965,1.026,1.055,1.114,4.207,1.046
295,59.200,0.941,0.862,0.914,0.930,0.958,1.015,1.032,1.129,1.193,1.062
