Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
230,6184.200,1.292,0.846,1.064,1.102,1.210,1.392,2.182,4.556,37.599,0.774
235,6370.400,1.255,0.856,1.073,1.106,1.144,1.236,2.172,3.754,36.000,0.797
240,6485.400,1.233,0.855,1.060,1.086,1.125,1.190,2.091,3.428,34.767,0.811
245,6356.600,1.258,0.852,1.072,1.103,1.144,1.223,2.231,3.496,34.710,0.795
250,6321.800,1.265,0.842,1.077,1.109,1.153,1.226,2.266,3.497,45.252,0.791
255,6311.400,1.267,0.853,1.068,1.097,1.135,1.202,2.165,3.673,692.085,0.789
260,6260.400,1.276,0.842,1.058,1.091,1.152,1.464,2.198,3.969,37.946,0.783
265,6038.200,1.324,0.841,1.064,1.104,1.190,1.533,2.249,4.276,47.217,0.755
270,6070.600,1.317,0.829,1.064,1.101,1.178,1.581,2.272,4.411,25.929,0.759
275,6183.200,1.293,0.838,1.069,1.100,1.164,1.344,2.285,4.019,31.664,0.773
280,6151.600,1.299,0.855,1.072,1.106,1.166,1.277,2.257,3.914,629.455,0.770
285,6114.400,1.308,0.852,1.063,1.099,1.174,1.617,2.222,4.475,37.718,0.765
290,6106.600,1.309,0.853,1.065,1.101,1.174,1.614,2.251,4.477,24.912,0.764
295,6249.200,1.279,0.861,1.075,1.112,1.159,1.271,2.210,3.963,28.480,0.782
