Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
105,201.200,0.728,0.570,0.689,0.719,0.761,0.811,0.844,0.966,1.188,1.374
110,190.400,0.747,0.594,0.696,0.732,0.783,0.846,0.903,1.035,1.283,1.338
115,185.400,0.744,0.560,0.678,0.718,0.778,0.900,0.978,1.108,1.386,1.344
120,197.800,0.735,0.573,0.681,0.714,0.757,0.811,0.869,1.058,3.977,1.360
125,208.200,0.718,0.549,0.678,0.708,0.748,0.793,0.826,0.949,1.482,1.394
130,96.800,0.734,0.577,0.680,0.711,0.755,0.811,0.850,1.109,4.985,1.363
135,132.800,0.752,0.556,0.679,0.719,0.776,0.871,0.923,1.106,4.635,1.329
140,191.600,0.735,0.543,0.684,0.721,0.765,0.825,0.867,1.019,3.832,1.361
145,208.400,0.724,0.579,0.677,0.711,0.750,0.794,0.839,0.959,4.449,1.381
150,200.000,0.735,0.584,0.685,0.716,0.757,0.801,0.840,0.985,4.395,1.360
155,104.800,0.745,0.579,0.694,0.728,0.777,0.837,0.870,1.014,4.096,1.341
160,210.000,0.732,0.582,0.687,0.719,0.760,0.811,0.857,0.978,4.323,1.366
165,150.600,0.739,0.590,0.696,0.729,0.770,0.825,0.870,0.973,1.345,1.353
170,204.200,0.741,0.586,0.687,0.722,0.768,0.828,0.875,1.025,4.010,1.350
175,207.000,0.741,0.551,0.667,0.701,0.751,0.872,0.983,1.123,4.384,1.350
180,210.400,0.728,0.566,0.681,0.710,0.753,0.803,0.844,0.949,4.078,1.374
185,106.800,0.734,0.574,0.685,0.723,0.773,0.841,0.873,0.965,1.091,1.362
190,208.000,0.727,0.549,0.666,0.710,0.763,0.833,0.894,1.017,4.018,1.376
195,143.400,0.737,0.573,0.694,0.725,0.771,0.819,0.870,0.973,1.236,1.357
200,209.200,0.732,0.591,0.684,0.712,0.749,0.799,0.850,0.988,4.622,1.367
205,222.000,0.726,0.582,0.680,0.713,0.754,0.813,0.854,0.959,4.181,1.378
210,195.000,0.738,0.548,0.675,0.712,0.758,0.841,0.905,1.097,4.591,1.354
215,144.400,0.743,0.569,0.683,0.723,0.780,0.868,0.922,1.023,1.181,1.346
220,170.200,0.739,0.561,0.690,0.728,0.769,0.829,0.870,0.956,4.172,1.353
225,200.000,0.736,0.556,0.675,0.712,0.765,0.848,0.919,1.039,4.045,1.358
230,131.000,0.748,0.565,0.674,0.716,0.784,0.875,0.987,1.169,4.093,1.336
235,197.000,0.746,0.579,0.686,0.726,0.766,0.838,0.885,1.019,4.396,1.341
240,201.600,0.735,0.568,0.685,0.718,0.757,0.808,0.852,0.995,4.294,1.361
245,134.600,0.726,0.559,0.671,0.712,0.752,0.816,0.863,1.033,4.206,1.378
250,211.200,0.728,0.566,0.682,0.715,0.753,0.807,0.858,0.970,4.915,1.374
255,200.400,0.739,0.575,0.687,0.724,0.763,0.830,0.899,1.049,3.804,1.354
260,122.000,0.812,0.575,0.685,0.718,0.767,0.828,0.860,0.995,43.280,1.232
265,203.000,0.753,0.552,0.693,0.726,0.771,0.838,0.892,1.032,4.476,1.328
270,209.000,0.739,0.579,0.689,0.722,0.764,0.822,0.871,0.971,4.649,1.354
275,188.000,0.734,0.545,0.684,0.720,0.766,0.816,0.867,0.979,4.142,1.363
280,164.800,0.738,0.569,0.683,0.722,0.762,0.820,0.868,1.002,4.206,1.356
285,197.000,0.734,0.544,0.684,0.721,0.769,0.835,0.890,1.006,1.134,1.363
290,206.800,0.762,0.575,0.702,0.742,0.794,0.856,0.911,1.041,4.662,1.313
295,110.600,0.741,0.569,0.687,0.726,0.779,0.841,0.896,1.075,1.268,1.349
