Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
90,10148.400,0.552,0.448,0.515,0.540,0.570,0.601,0.623,0.746,5.844,1.813
95,7810.000,0.554,0.441,0.515,0.541,0.572,0.606,0.629,0.761,5.635,1.806
100,8958.400,0.546,0.447,0.513,0.538,0.566,0.591,0.608,0.662,5.801,1.830
105,10325.000,0.548,0.440,0.512,0.538,0.567,0.596,0.616,0.675,6.119,1.826
110,9758.400,0.569,0.442,0.501,0.533,0.578,0.745,0.799,0.880,5.864,1.758
115,9873.000,0.564,0.445,0.505,0.534,0.573,0.672,0.795,0.911,5.908,1.774
120,9238.800,0.552,0.437,0.507,0.537,0.572,0.615,0.655,0.760,5.918,1.812
125,4504.400,0.553,0.444,0.508,0.538,0.573,0.615,0.663,0.811,5.654,1.808
130,8193.200,0.550,0.442,0.509,0.536,0.568,0.603,0.636,0.765,5.945,1.818
135,9905.400,0.548,0.440,0.503,0.533,0.565,0.604,0.671,0.814,5.687,1.825
140,10055.000,0.551,0.443,0.508,0.534,0.567,0.602,0.644,0.808,6.180,1.816
145,10304.200,0.545,0.438,0.501,0.528,0.560,0.597,0.656,0.807,6.236,1.836
150,6812.200,0.546,0.439,0.501,0.527,0.560,0.597,0.651,0.814,5.724,1.832
155,9592.600,0.546,0.436,0.504,0.532,0.565,0.598,0.632,0.821,5.926,1.831
160,10348.600,0.545,0.440,0.503,0.531,0.563,0.598,0.632,0.796,6.171,1.835
165,10139.400,0.547,0.437,0.503,0.531,0.563,0.600,0.635,0.854,6.002,1.827
170,10369.200,0.543,0.438,0.500,0.526,0.557,0.590,0.622,0.904,6.031,1.840
175,10411.400,0.544,0.441,0.511,0.532,0.561,0.588,0.609,0.669,5.837,1.839
180,8475.000,0.555,0.439,0.515,0.542,0.573,0.604,0.637,0.792,5.861,1.801
185,10119.800,0.548,0.442,0.512,0.536,0.567,0.597,0.620,0.722,5.923,1.825
190,10381.000,0.547,0.454,0.513,0.537,0.566,0.592,0.610,0.653,6.274,1.829
195,10365.000,0.546,0.449,0.513,0.537,0.565,0.591,0.610,0.654,5.970,1.832
200,10331.000,0.546,0.452,0.513,0.537,0.565,0.589,0.606,0.650,6.700,1.830
205,6403.800,0.555,0.446,0.510,0.539,0.571,0.607,0.695,0.822,5.907,1.802
210,10037.600,0.550,0.441,0.503,0.532,0.566,0.607,0.704,0.838,6.148,1.817
215,10154.600,0.554,0.438,0.506,0.536,0.570,0.614,0.715,0.835,6.203,1.804
220,10259.200,0.547,0.444,0.510,0.535,0.565,0.596,0.622,0.756,5.717,1.827
225,10432.800,0.544,0.444,0.506,0.531,0.562,0.591,0.617,0.767,6.352,1.837
230,10287.600,0.544,0.441,0.509,0.533,0.563,0.591,0.613,0.697,6.283,1.838
235,8327.400,0.547,0.459,0.513,0.538,0.566,0.593,0.614,0.667,6.091,1.827
240,10565.000,0.540,0.454,0.507,0.530,0.558,0.584,0.602,0.649,6.241,1.852
245,7321.600,0.541,0.457,0.508,0.530,0.560,0.586,0.603,0.650,5.953,1.849
250,9897.600,0.549,0.432,0.515,0.540,0.569,0.593,0.612,0.661,6.297,1.822
255,9897.000,0.553,0.457,0.517,0.544,0.572,0.601,0.621,0.672,6.362,1.807
260,9788.000,0.553,0.462,0.519,0.542,0.573,0.603,0.624,0.680,6.035,1.807
265,9652.000,0.558,0.452,0.521,0.548,0.578,0.609,0.630,0.684,6.066,1.793
270,9904.800,0.551,0.446,0.516,0.540,0.571,0.601,0.623,0.684,6.003,1.815
275,9864.000,0.552,0.446,0.517,0.541,0.572,0.600,0.620,0.688,6.517,1.810
280,10057.800,0.546,0.442,0.510,0.535,0.566,0.597,0.618,0.683,5.958,1.831
285,6494.200,0.538,0.441,0.504,0.526,0.556,0.586,0.609,0.690,5.454,1.859
290,8830.200,0.547,0.448,0.512,0.535,0.564,0.592,0.613,0.688,6.072,1.829
295,10032.400,0.546,0.441,0.511,0.534,0.565,0.593,0.613,0.688,5.850,1.833
300,2005.600,0.549,0.460,0.513,0.539,0.567,0.596,0.616,0.666,5.913,1.821
