Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,10677.800,0.748,0.299,0.506,0.538,0.579,0.794,2.259,3.224,294.402,1.337
160,11498.400,0.695,0.290,0.505,0.537,0.577,0.769,2.175,3.161,11.302,1.439
165,11276.600,0.708,0.288,0.506,0.538,0.578,0.824,2.247,3.353,51.714,1.411
170,11523.400,0.693,0.291,0.502,0.531,0.570,0.859,2.173,3.144,9.844,1.442
175,11560.400,0.691,0.285,0.512,0.537,0.572,0.664,2.223,3.056,8.293,1.447
180,9416.400,0.849,0.274,0.517,0.548,0.586,0.761,2.384,3.333,633.269,1.178
185,11270.000,0.709,0.289,0.514,0.541,0.580,0.710,2.316,3.209,50.699,1.410
190,11517.000,0.694,0.288,0.515,0.543,0.577,0.655,2.223,3.051,8.567,1.440
195,11518.200,0.693,0.286,0.515,0.543,0.576,0.658,2.223,3.026,8.238,1.442
200,11489.600,0.695,0.292,0.515,0.542,0.576,0.658,2.222,3.008,26.387,1.438
205,7122.600,1.122,0.299,0.513,0.545,0.585,0.806,2.320,3.511,574.017,0.891
210,11173.200,0.715,0.282,0.506,0.538,0.582,0.824,2.290,3.406,42.442,1.398
215,11257.600,0.710,0.294,0.509,0.542,0.586,0.808,2.275,3.370,10.224,1.409
220,11383.400,0.702,0.290,0.512,0.541,0.578,0.737,2.267,3.192,7.903,1.425
225,11562.600,0.691,0.292,0.509,0.537,0.574,0.732,2.214,3.070,8.639,1.447
230,11447.400,0.698,0.283,0.511,0.538,0.575,0.688,2.228,3.134,24.574,1.433
235,9252.000,0.864,0.294,0.515,0.543,0.577,0.666,2.227,3.043,431.082,1.158
240,11732.800,0.681,0.292,0.509,0.536,0.569,0.653,2.161,2.870,8.287,1.468
245,8158.800,0.980,0.296,0.510,0.536,0.572,0.663,2.343,3.134,920.462,1.021
250,10996.000,0.727,0.297,0.517,0.546,0.579,0.664,2.373,3.219,118.117,1.376
255,10995.400,0.727,0.303,0.519,0.550,0.584,0.675,2.504,3.407,9.152,1.376
260,10868.200,0.735,0.292,0.521,0.548,0.585,0.679,2.586,3.583,9.896,1.360
265,10737.800,0.744,0.289,0.523,0.553,0.591,0.689,2.599,3.748,10.161,1.344
270,10969.200,0.729,0.286,0.518,0.545,0.584,0.673,2.555,3.596,9.466,1.373
275,10964.400,0.729,0.301,0.519,0.547,0.584,0.685,2.549,3.511,8.995,1.372
280,11181.200,0.726,0.296,0.512,0.541,0.579,0.681,2.407,3.412,434.916,1.377
285,7223.200,1.089,0.295,0.506,0.531,0.569,0.687,2.356,3.373,1091.781,0.918
290,9785.600,0.817,0.283,0.514,0.540,0.576,0.672,2.418,3.379,564.736,1.225
295,11155.800,0.716,0.287,0.513,0.540,0.577,0.681,2.455,3.413,8.780,1.396
300,2222.000,0.719,0.309,0.515,0.544,0.579,0.656,2.454,3.524,8.610,1.391
