Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
120,105.800,0.694,0.577,0.643,0.677,0.721,0.785,0.830,0.957,1.530,1.441
125,42.200,0.691,0.582,0.646,0.675,0.722,0.754,0.794,1.027,1.109,1.447
130,90.400,0.685,0.572,0.643,0.676,0.715,0.753,0.798,0.891,1.020,1.460
135,108.800,0.693,0.577,0.636,0.671,0.711,0.763,0.832,0.949,5.458,1.443
140,109.200,0.691,0.572,0.638,0.673,0.714,0.753,0.787,0.946,5.319,1.447
145,118.400,0.673,0.573,0.625,0.662,0.700,0.743,0.798,0.942,0.987,1.485
150,83.200,0.689,0.579,0.631,0.662,0.706,0.753,0.803,0.980,5.386,1.451
155,109.400,0.678,0.567,0.636,0.671,0.708,0.746,0.768,0.961,1.050,1.474
160,115.200,0.680,0.572,0.636,0.671,0.707,0.743,0.780,0.957,1.043,1.471
165,105.200,0.692,0.572,0.636,0.670,0.709,0.743,0.801,1.005,5.792,1.446
170,114.400,0.680,0.576,0.632,0.665,0.700,0.748,0.806,1.068,1.155,1.470
175,115.800,0.679,0.591,0.646,0.670,0.707,0.737,0.759,0.808,0.991,1.472
180,90.400,0.696,0.580,0.647,0.686,0.722,0.774,0.823,0.967,1.539,1.436
185,119.200,0.688,0.584,0.647,0.678,0.715,0.750,0.777,0.916,1.270,1.454
190,110.600,0.682,0.602,0.649,0.676,0.710,0.738,0.752,0.796,0.966,1.466
195,124.200,0.699,0.592,0.646,0.674,0.711,0.741,0.760,0.827,5.556,1.431
200,120.200,0.692,0.602,0.648,0.676,0.714,0.744,0.766,0.806,5.457,1.445
205,64.600,0.683,0.580,0.644,0.678,0.715,0.748,0.770,0.880,0.932,1.464
210,105.800,0.681,0.574,0.631,0.662,0.703,0.746,0.768,0.844,5.373,1.468
215,108.600,0.683,0.566,0.633,0.671,0.710,0.744,0.767,0.825,4.851,1.464
220,108.600,0.680,0.588,0.643,0.670,0.710,0.749,0.774,0.827,0.893,1.471
225,110.200,0.677,0.571,0.638,0.668,0.707,0.743,0.771,0.906,0.937,1.478
230,115.000,0.680,0.571,0.642,0.670,0.710,0.745,0.766,0.843,1.034,1.471
235,98.400,0.695,0.604,0.648,0.676,0.717,0.746,0.762,0.801,6.089,1.438
240,118.600,0.694,0.600,0.641,0.673,0.715,0.754,0.791,0.897,6.216,1.441
245,81.200,0.684,0.595,0.649,0.676,0.716,0.742,0.766,0.821,0.935,1.463
250,107.200,0.696,0.598,0.648,0.678,0.717,0.748,0.775,0.830,6.152,1.438
255,105.600,0.693,0.603,0.653,0.687,0.721,0.757,0.782,0.846,0.966,1.443
260,107.600,0.706,0.602,0.654,0.689,0.727,0.761,0.789,0.899,5.934,1.417
265,114.200,0.699,0.603,0.659,0.693,0.730,0.768,0.795,0.870,1.039,1.430
270,109.400,0.711,0.597,0.649,0.682,0.721,0.760,0.796,0.931,6.128,1.406
275,115.800,0.710,0.593,0.656,0.686,0.726,0.767,0.834,0.924,6.829,1.408
280,113.400,0.686,0.564,0.644,0.676,0.714,0.754,0.793,0.893,0.979,1.457
285,67.800,0.685,0.583,0.641,0.667,0.708,0.766,0.851,0.900,0.933,1.461
290,91.200,0.689,0.590,0.646,0.671,0.713,0.754,0.811,0.955,1.103,1.452
295,114.800,0.689,0.578,0.646,0.676,0.715,0.751,0.819,0.936,1.045,1.452
300,23.400,0.727,0.598,0.643,0.662,0.707,0.758,0.872,0.977,5.604,1.376
