Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
130,260.000,1.496,0.408,0.548,1.249,2.081,2.836,3.536,5.924,8.265,0.669
135,256.800,1.541,0.421,0.551,1.267,2.125,2.881,3.728,6.082,10.770,0.649
140,249.800,1.504,0.433,0.550,1.408,2.095,2.752,3.378,4.671,8.837,0.665
145,224.600,3.017,0.431,0.567,1.306,1.989,2.724,3.377,6.078,584.359,0.331
150,65.600,5.335,0.464,0.567,1.477,2.076,2.846,3.356,5.142,894.950,0.187
155,256.400,1.586,0.407,0.557,1.410,2.196,3.041,3.755,6.226,11.475,0.631
160,257.600,1.542,0.426,0.549,1.338,2.102,2.926,3.723,6.381,10.857,0.649
165,255.800,1.537,0.424,0.553,1.368,2.069,2.866,3.512,6.576,11.044,0.651
170,162.200,5.818,0.437,0.537,1.216,1.925,2.608,3.349,200.224,649.728,0.172
175,168.400,2.638,0.437,0.540,1.098,1.834,2.427,2.957,4.724,454.297,0.379
180,297.200,1.360,0.414,0.531,1.186,1.867,2.541,3.079,4.625,13.838,0.735
185,289.600,1.342,0.432,0.538,1.261,1.882,2.457,2.938,4.452,8.764,0.745
190,284.200,1.254,0.426,0.530,1.119,1.751,2.264,2.717,3.870,7.359,0.798
195,222.600,1.517,0.426,0.542,1.067,1.546,1.937,2.388,3.307,143.523,0.659
200,265.800,1.322,0.426,0.568,1.259,1.791,2.347,2.737,3.905,6.419,0.757
205,261.200,1.345,0.424,0.571,1.202,1.745,2.269,2.789,3.783,40.238,0.743
210,211.600,2.411,0.450,0.550,1.121,1.746,2.351,2.895,5.219,290.781,0.415
215,171.600,2.725,0.432,0.541,1.079,1.669,2.200,2.698,5.181,289.406,0.367
220,280.400,1.237,0.418,0.554,1.093,1.729,2.180,2.559,3.694,5.228,0.808
225,290.200,1.220,0.411,0.545,1.078,1.695,2.163,2.607,3.513,7.125,0.819
230,269.400,1.297,0.425,0.552,1.169,1.784,2.400,2.793,3.875,6.864,0.771
235,229.400,1.522,0.425,0.563,1.294,2.059,2.874,3.691,5.421,12.746,0.657
240,228.200,1.461,0.443,0.585,1.296,1.977,2.725,3.281,4.610,13.536,0.684
245,151.600,2.229,0.433,0.568,1.148,1.935,2.744,3.291,5.211,208.692,0.449
250,91.000,12.430,0.428,0.555,1.244,2.034,3.140,66.328,425.839,584.034,0.080
255,210.000,1.636,0.466,0.603,1.421,2.274,3.089,3.865,5.985,8.760,0.611
260,261.200,1.376,0.414,0.558,1.230,1.932,2.540,2.953,4.088,6.714,0.727
265,247.200,1.388,0.445,0.581,1.317,1.920,2.431,2.773,4.622,7.365,0.720
270,225.600,1.811,0.452,0.560,1.320,1.929,2.458,2.956,4.408,269.634,0.552
275,261.200,1.450,0.428,0.567,1.355,2.028,2.640,3.165,4.483,8.085,0.690
280,40.400,36.564,0.457,0.541,1.143,2.114,3.022,24.678,1113.630,1197.941,0.027
285,257.400,1.560,0.425,0.548,1.338,2.177,2.948,3.696,5.644,11.860,0.641
290,281.800,1.273,0.427,0.538,1.170,1.774,2.254,2.699,4.001,8.875,0.785
295,275.600,1.339,0.428,0.546,1.274,1.901,2.387,2.847,3.978,6.011,0.747
300,45.200,1.398,0.454,0.561,1.409,1.875,2.443,2.716,5.621,6.288,0.716
