Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,32928.600,0.727,0.524,0.603,0.636,0.702,1.043,1.165,1.714,5.744,1.376
140,30871.800,0.778,0.525,0.616,0.660,0.793,1.129,1.367,1.960,15.334,1.286
145,23272.600,0.998,0.532,0.638,0.723,0.978,1.285,1.493,2.008,586.842,1.002
150,14510.200,1.389,0.533,0.623,0.692,0.919,1.187,1.385,1.871,886.246,0.720
155,34291.600,0.706,0.524,0.606,0.636,0.681,0.931,1.120,1.581,8.059,1.417
160,29632.600,0.820,0.523,0.621,0.674,0.937,1.224,1.416,1.873,11.460,1.220
165,29993.400,0.800,0.523,0.624,0.670,0.874,1.170,1.369,1.851,10.717,1.251
170,21319.600,0.947,0.528,0.631,0.712,0.970,1.236,1.427,1.922,600.009,1.056
175,22283.000,0.976,0.524,0.612,0.644,0.707,0.946,1.154,1.634,830.391,1.025
180,33851.800,0.711,0.530,0.610,0.639,0.685,0.936,1.132,1.607,5.701,1.407
185,33412.600,0.719,0.531,0.614,0.644,0.693,0.954,1.157,1.641,14.223,1.392
190,31350.400,0.766,0.524,0.619,0.658,0.787,1.099,1.293,1.768,6.440,1.306
195,25868.400,0.839,0.520,0.605,0.638,0.730,1.045,1.223,1.692,756.960,1.192
200,19111.800,1.084,0.530,0.635,0.703,0.955,1.266,1.485,2.081,564.764,0.923
205,23860.800,1.013,0.529,0.708,0.945,1.208,1.480,1.672,2.208,5.382,0.987
210,32971.800,0.737,0.524,0.606,0.639,0.730,1.051,1.228,1.687,8.616,1.357
215,32067.400,0.754,0.517,0.606,0.645,0.780,1.077,1.271,1.746,12.399,1.327
220,32589.600,0.729,0.514,0.597,0.628,0.684,0.936,1.121,1.593,112.724,1.372
225,18192.000,0.992,0.530,0.609,0.645,0.737,0.947,1.163,1.697,706.058,1.008
230,31529.600,0.759,0.527,0.615,0.653,0.772,1.084,1.282,1.775,5.692,1.318
235,30673.800,0.784,0.520,0.612,0.652,0.862,1.149,1.340,1.807,7.819,1.275
240,30301.200,0.794,0.529,0.616,0.658,0.884,1.163,1.358,1.814,7.279,1.260
245,27283.400,0.836,0.522,0.616,0.667,0.903,1.180,1.369,1.833,116.870,1.196
250,15865.400,1.265,0.527,0.626,0.708,0.945,1.211,1.409,1.942,651.449,0.790
255,32338.800,0.735,0.526,0.613,0.646,0.717,1.012,1.204,1.730,5.973,1.361
260,26112.000,0.923,0.525,0.636,0.809,1.097,1.373,1.562,2.084,67.728,1.083
265,29659.400,0.820,0.524,0.616,0.674,0.948,1.217,1.405,1.864,5.869,1.220
270,30760.800,0.785,0.522,0.615,0.657,0.868,1.150,1.333,1.775,5.847,1.273
275,17880.800,1.010,0.518,0.622,0.701,0.943,1.196,1.378,1.826,636.612,0.990
280,26755.200,0.805,0.526,0.607,0.648,0.814,1.105,1.299,1.758,276.542,1.242
285,30954.400,0.782,0.525,0.606,0.647,0.869,1.148,1.342,1.816,6.190,1.279
290,30571.800,0.790,0.521,0.609,0.652,0.887,1.165,1.356,1.806,6.397,1.266
295,30176.800,0.799,0.529,0.619,0.666,0.897,1.157,1.368,1.914,13.091,1.251
300,5954.600,0.794,0.531,0.615,0.657,0.813,1.042,1.249,1.855,45.890,1.260
