Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,372.400,0.578,0.416,0.495,0.527,0.585,0.744,0.869,1.197,4.152,1.729
160,322.400,0.643,0.420,0.499,0.553,0.681,0.931,1.087,1.646,4.850,1.556
165,332.400,0.629,0.400,0.502,0.547,0.649,0.887,1.018,1.571,3.699,1.591
170,233.800,2.210,0.413,0.508,0.559,0.701,0.928,1.086,3.327,596.666,0.452
175,257.400,2.504,0.418,0.500,0.531,0.587,0.713,0.855,1.338,827.845,0.399
180,384.600,0.588,0.409,0.494,0.528,0.586,0.756,0.907,1.411,4.084,1.700
185,360.600,0.581,0.431,0.496,0.528,0.584,0.742,0.893,1.269,4.054,1.722
190,354.200,0.603,0.421,0.497,0.541,0.613,0.837,0.960,1.354,3.572,1.658
195,288.200,2.485,0.420,0.496,0.536,0.604,0.824,0.972,3.403,753.882,0.402
200,214.600,3.237,0.439,0.518,0.573,0.724,0.930,1.133,2.460,566.250,0.309
205,257.600,0.742,0.402,0.545,0.668,0.864,1.073,1.232,1.614,3.107,1.347
210,367.400,0.611,0.409,0.492,0.537,0.599,0.819,0.964,1.766,3.908,1.637
215,349.600,0.600,0.422,0.492,0.534,0.601,0.818,0.964,1.325,3.951,1.668
220,360.800,0.789,0.406,0.489,0.525,0.577,0.734,0.875,1.268,112.357,1.268
225,205.200,4.720,0.426,0.496,0.529,0.587,0.728,0.919,25.399,708.671,0.212
230,346.200,0.598,0.418,0.501,0.539,0.604,0.794,0.956,1.282,4.536,1.672
235,332.400,0.614,0.416,0.495,0.539,0.635,0.849,1.004,1.488,3.930,1.628
240,336.000,0.630,0.423,0.496,0.546,0.666,0.907,1.052,1.513,4.317,1.587
245,297.400,1.366,0.418,0.497,0.548,0.659,0.877,1.051,1.675,214.291,0.732
250,169.000,5.012,0.439,0.509,0.561,0.670,0.879,1.035,4.047,651.206,0.200
255,363.800,0.595,0.419,0.503,0.539,0.602,0.766,0.898,1.361,3.598,1.680
260,298.400,0.693,0.411,0.513,0.592,0.788,1.017,1.180,1.642,4.027,1.442
265,318.000,0.644,0.421,0.500,0.556,0.685,0.929,1.062,1.551,4.121,1.553
270,344.200,0.632,0.417,0.497,0.545,0.665,0.882,1.050,1.642,4.247,1.583
275,199.400,5.748,0.437,0.506,0.567,0.720,0.914,1.092,240.687,638.208,0.174
280,277.400,1.382,0.403,0.500,0.543,0.626,0.846,1.031,1.822,395.227,0.724
285,350.800,0.618,0.398,0.497,0.548,0.659,0.877,1.003,1.296,4.374,1.618
290,355.000,0.628,0.408,0.495,0.543,0.657,0.883,1.050,1.531,4.042,1.592
295,329.000,0.616,0.420,0.502,0.541,0.617,0.852,1.028,1.357,3.754,1.622
300,60.800,0.583,0.454,0.504,0.534,0.597,0.695,0.909,1.276,2.155,1.715
