Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
175,258.200,2.005,1.021,1.382,1.624,1.961,2.384,2.690,4.805,128.317,0.499
180,191.000,5.724,1.017,1.383,1.668,2.025,2.539,2.995,145.097,568.423,0.175
185,222.800,3.382,1.003,1.590,1.921,2.441,3.085,3.835,7.297,424.535,0.296
190,237.000,2.756,1.023,1.690,2.104,2.708,3.592,4.763,8.698,360.001,0.363
195,204.400,3.291,1.031,1.686,2.019,2.597,3.530,4.999,9.173,354.732,0.304
200,265.400,2.017,1.018,1.553,1.847,2.240,2.751,3.283,5.370,8.911,0.496
205,246.600,4.834,1.055,1.510,1.779,2.186,2.645,3.249,7.475,937.100,0.207
210,94.400,16.521,1.036,1.498,1.786,2.113,2.700,3.397,769.511,966.843,0.061
215,263.000,2.053,1.006,1.562,1.878,2.309,2.783,3.337,5.322,11.888,0.487
220,275.800,1.924,1.006,1.496,1.781,2.163,2.628,3.057,4.820,7.416,0.520
225,271.200,1.886,1.025,1.479,1.745,2.098,2.518,2.973,4.732,9.094,0.530
230,277.000,1.900,1.013,1.477,1.746,2.094,2.582,3.049,4.998,8.508,0.526
235,262.800,1.916,1.005,1.464,1.740,2.105,2.565,3.095,5.805,8.177,0.522
240,94.200,24.469,1.062,1.511,1.818,2.290,3.536,129.722,816.774,1196.317,0.041
245,263.400,1.982,1.034,1.512,1.797,2.195,2.709,3.380,5.886,9.837,0.505
250,261.200,1.996,1.024,1.512,1.817,2.286,2.812,3.255,5.072,8.295,0.501
255,275.400,1.920,1.006,1.463,1.757,2.119,2.637,3.069,5.508,11.871,0.521
260,269.000,1.805,1.005,1.432,1.684,2.028,2.463,2.956,3.901,7.031,0.554
265,238.800,5.266,0.970,1.502,1.790,2.211,2.788,3.434,146.607,356.072,0.190
270,128.000,10.200,1.045,1.477,1.780,2.256,2.993,19.676,221.013,356.927,0.098
275,268.000,1.991,1.064,1.523,1.829,2.238,2.745,3.402,5.299,9.309,0.502
280,263.000,2.134,1.049,1.585,1.905,2.373,3.034,3.700,5.954,10.612,0.469
285,256.800,2.087,1.001,1.558,1.846,2.319,2.954,3.621,5.841,9.744,0.479
290,252.800,2.043,1.024,1.520,1.846,2.247,2.831,3.570,5.569,10.519,0.490
295,171.600,5.217,1.011,1.575,1.925,2.384,3.032,4.043,143.340,282.051,0.192
