Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
225,273.400,1.057,0.813,0.894,0.939,1.081,1.397,1.645,2.384,4.942,0.946
230,272.000,1.062,0.804,0.891,0.941,1.087,1.459,1.698,2.268,4.787,0.942
235,273.200,1.091,0.826,0.898,0.946,1.129,1.504,1.881,2.482,4.537,0.916
240,87.600,1.034,0.813,0.898,0.933,1.079,1.274,1.428,2.193,4.276,0.967
245,274.000,1.087,0.815,0.905,0.965,1.112,1.486,1.743,2.273,5.179,0.920
250,275.000,1.096,0.820,0.906,0.955,1.153,1.529,1.788,2.285,4.436,0.912
255,287.200,1.087,0.820,0.901,0.945,1.124,1.501,1.805,2.482,4.965,0.920
260,264.000,1.070,0.813,0.896,0.939,1.130,1.509,1.727,2.171,3.468,0.935
265,221.400,1.079,0.815,0.899,0.945,1.109,1.491,1.757,2.370,4.710,0.927
270,118.200,1.150,0.814,0.918,1.003,1.222,1.587,1.946,2.611,5.374,0.869
275,270.600,1.087,0.826,0.904,0.954,1.128,1.502,1.759,2.294,4.224,0.920
280,269.000,1.130,0.816,0.908,0.986,1.186,1.581,1.813,2.481,5.884,0.885
285,259.400,1.132,0.822,0.906,0.976,1.199,1.609,1.826,2.510,6.205,0.883
290,254.800,1.115,0.816,0.903,0.964,1.177,1.567,1.802,2.541,4.659,0.897
295,170.200,1.121,0.822,0.908,0.969,1.186,1.602,1.844,2.439,4.681,0.892
