Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
140,9279.400,0.682,0.551,0.621,0.649,0.689,0.787,0.938,1.024,5.606,1.467
145,9137.200,0.690,0.558,0.629,0.658,0.703,0.812,0.877,0.977,5.519,1.450
150,9320.800,0.684,0.554,0.623,0.651,0.691,0.791,0.935,1.034,5.508,1.463
155,9286.000,0.684,0.560,0.645,0.671,0.705,0.735,0.758,0.855,5.227,1.462
160,9324.000,0.684,0.577,0.646,0.672,0.704,0.731,0.751,0.823,5.878,1.463
165,9429.200,0.677,0.571,0.639,0.664,0.697,0.724,0.744,0.812,5.392,1.477
170,9417.400,0.676,0.573,0.642,0.661,0.694,0.723,0.742,0.811,5.483,1.480
175,9409.400,0.680,0.569,0.644,0.666,0.699,0.726,0.746,0.816,5.397,1.470
180,9208.800,0.687,0.569,0.649,0.675,0.707,0.738,0.758,0.809,5.540,1.457
185,9296.400,0.686,0.573,0.645,0.674,0.708,0.738,0.762,0.848,5.527,1.458
190,9331.200,0.681,0.571,0.643,0.669,0.702,0.732,0.752,0.804,5.559,1.468
195,9402.000,0.679,0.557,0.640,0.665,0.698,0.729,0.753,0.827,5.551,1.473
200,9396.600,0.679,0.575,0.643,0.667,0.699,0.725,0.741,0.785,5.206,1.472
205,9373.800,0.685,0.569,0.649,0.677,0.707,0.730,0.745,0.797,5.466,1.459
210,9368.800,0.681,0.573,0.645,0.669,0.702,0.728,0.745,0.806,5.623,1.469
215,9501.000,0.673,0.573,0.639,0.660,0.693,0.721,0.737,0.781,5.239,1.486
220,9514.000,0.670,0.564,0.637,0.656,0.687,0.716,0.735,0.865,5.867,1.493
225,9441.800,0.673,0.564,0.635,0.656,0.689,0.721,0.748,0.895,5.579,1.485
230,8153.000,0.725,0.558,0.648,0.680,0.713,0.747,0.770,0.842,305.684,1.379
235,9343.800,0.681,0.568,0.644,0.671,0.702,0.728,0.747,0.800,5.433,1.469
240,9392.200,0.682,0.576,0.645,0.671,0.703,0.729,0.745,0.802,5.644,1.466
245,9277.000,0.683,0.553,0.623,0.650,0.688,0.776,0.924,1.007,5.723,1.464
250,9400.600,0.677,0.559,0.639,0.662,0.695,0.727,0.751,0.877,5.470,1.477
255,9324.400,0.679,0.560,0.631,0.657,0.699,0.761,0.810,0.922,5.811,1.473
260,9230.000,0.686,0.551,0.619,0.648,0.692,0.869,0.942,1.027,5.708,1.457
265,9371.400,0.681,0.566,0.642,0.668,0.701,0.730,0.754,0.868,5.304,1.468
270,9517.200,0.674,0.565,0.638,0.660,0.693,0.719,0.739,0.826,5.482,1.484
275,9356.800,0.678,0.556,0.641,0.665,0.698,0.726,0.745,0.824,5.812,1.474
280,9139.200,0.690,0.564,0.639,0.669,0.709,0.761,0.852,0.944,5.684,1.449
285,9412.400,0.679,0.559,0.641,0.665,0.700,0.727,0.747,0.855,5.457,1.472
290,9185.200,0.687,0.555,0.639,0.669,0.706,0.749,0.812,0.942,5.544,1.457
295,9354.800,0.679,0.559,0.642,0.667,0.698,0.729,0.749,0.844,5.240,1.473
300,1892.400,0.674,0.572,0.640,0.664,0.694,0.720,0.737,0.810,5.006,1.485
