Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
95,92.800,0.560,0.422,0.496,0.523,0.584,0.627,0.656,0.822,4.939,1.787
100,110.000,0.523,0.430,0.483,0.508,0.556,0.608,0.629,0.663,0.757,1.914
105,109.800,0.519,0.395,0.476,0.496,0.539,0.595,0.615,0.663,4.683,1.928
110,70.800,2.024,0.406,0.489,0.516,0.581,0.661,0.708,21.389,226.691,0.494
115,69.400,2.310,0.407,0.490,0.515,0.577,0.632,0.734,26.219,224.250,0.433
120,112.000,0.516,0.410,0.478,0.502,0.549,0.596,0.627,0.674,0.835,1.938
125,101.400,0.515,0.402,0.476,0.501,0.550,0.596,0.612,0.668,0.824,1.941
130,101.600,0.524,0.410,0.478,0.503,0.549,0.597,0.622,0.673,4.374,1.908
135,96.800,0.529,0.418,0.483,0.506,0.555,0.600,0.622,0.672,4.715,1.889
140,104.800,0.543,0.407,0.479,0.505,0.557,0.600,0.628,0.690,4.962,1.840
145,96.600,0.520,0.418,0.481,0.503,0.557,0.601,0.624,0.727,0.798,1.922
150,109.200,0.519,0.415,0.480,0.505,0.554,0.603,0.629,0.664,0.861,1.928
155,109.000,0.525,0.414,0.487,0.509,0.561,0.612,0.633,0.676,0.739,1.904
160,105.200,0.546,0.431,0.489,0.514,0.562,0.616,0.640,0.716,5.556,1.832
165,110.200,0.519,0.423,0.477,0.503,0.549,0.603,0.631,0.704,0.823,1.927
170,93.800,0.543,0.447,0.488,0.513,0.576,0.620,0.660,0.711,4.779,1.840
175,102.200,0.527,0.427,0.486,0.513,0.568,0.609,0.636,0.671,0.739,1.897
180,100.000,0.521,0.414,0.487,0.505,0.548,0.604,0.620,0.668,0.752,1.918
185,97.600,0.532,0.419,0.485,0.506,0.560,0.606,0.631,0.718,4.606,1.879
190,102.400,0.528,0.422,0.483,0.504,0.551,0.602,0.624,0.677,4.804,1.895
195,106.800,0.523,0.401,0.486,0.508,0.563,0.609,0.630,0.667,0.736,1.912
200,113.800,0.518,0.428,0.478,0.501,0.547,0.599,0.624,0.683,0.901,1.932
205,102.000,0.526,0.432,0.485,0.509,0.556,0.624,0.635,0.685,0.751,1.901
210,109.200,0.543,0.418,0.484,0.511,0.572,0.612,0.630,0.730,5.400,1.840
215,103.600,0.520,0.414,0.479,0.503,0.563,0.608,0.635,0.668,0.746,1.923
220,108.800,0.523,0.421,0.475,0.498,0.542,0.600,0.618,0.730,4.806,1.914
225,107.200,0.513,0.417,0.477,0.500,0.538,0.596,0.616,0.676,0.738,1.948
230,95.200,0.550,0.423,0.491,0.519,0.584,0.638,0.683,0.742,4.804,1.820
235,94.800,0.532,0.415,0.490,0.513,0.576,0.623,0.645,0.696,0.746,1.880
240,102.200,0.523,0.426,0.483,0.507,0.549,0.612,0.635,0.713,0.830,1.912
245,102.600,0.527,0.410,0.480,0.503,0.544,0.598,0.630,0.697,5.308,1.899
250,103.000,0.525,0.412,0.484,0.510,0.562,0.610,0.633,0.689,0.803,1.904
255,97.800,0.521,0.421,0.481,0.503,0.552,0.608,0.630,0.734,0.929,1.920
260,107.200,0.539,0.405,0.475,0.497,0.547,0.605,0.636,0.707,5.146,1.854
265,102.000,0.527,0.398,0.483,0.509,0.567,0.612,0.634,0.674,0.844,1.898
270,110.800,0.523,0.411,0.477,0.502,0.547,0.600,0.625,0.676,4.685,1.912
275,105.000,0.520,0.425,0.481,0.502,0.550,0.601,0.626,0.660,0.841,1.924
280,99.400,0.529,0.423,0.488,0.513,0.563,0.612,0.641,0.688,0.817,1.891
285,96.000,0.521,0.419,0.484,0.508,0.549,0.600,0.621,0.684,0.698,1.919
290,103.800,0.530,0.413,0.485,0.509,0.571,0.616,0.651,0.743,0.830,1.887
295,104.600,0.520,0.420,0.482,0.503,0.555,0.602,0.631,0.686,0.801,1.922
300,20.600,0.522,0.435,0.476,0.503,0.581,0.614,0.626,0.654,0.658,1.917
