Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
115,89.200,1.868,0.884,0.965,1.458,1.705,1.981,2.122,2.626,141.441,0.535
120,85.600,1.391,0.866,0.950,1.384,1.630,1.854,2.028,2.732,20.873,0.719
125,112.600,1.379,0.844,0.954,1.454,1.670,1.927,2.127,2.708,3.235,0.725
130,113.000,1.355,0.871,0.950,1.443,1.619,1.880,2.100,2.589,3.839,0.738
135,111.400,1.389,0.853,0.950,1.458,1.685,1.982,2.126,2.567,2.972,0.720
140,117.200,1.386,0.865,0.948,1.448,1.657,1.950,2.204,2.922,4.255,0.722
145,101.000,1.467,0.885,0.963,1.512,1.759,2.101,2.422,3.119,3.717,0.682
150,83.600,2.312,0.869,0.952,1.418,1.809,2.430,2.804,4.268,209.560,0.433
155,81.600,9.081,0.852,0.956,1.497,2.075,2.634,3.131,5.458,1091.106,0.110
160,108.400,1.602,0.832,0.958,1.627,2.023,2.464,2.817,3.478,3.950,0.624
165,115.600,1.459,0.866,0.949,1.054,1.861,2.219,2.490,3.335,4.633,0.686
170,114.000,1.493,0.856,0.948,1.490,1.882,2.225,2.460,3.257,5.791,0.670
175,79.000,4.953,0.843,0.956,1.556,1.915,2.284,2.492,139.489,726.306,0.202
180,105.600,1.504,0.841,0.950,1.507,1.902,2.289,2.499,3.342,4.311,0.665
185,105.000,1.525,0.869,0.964,1.525,1.942,2.295,2.520,3.283,5.453,0.656
190,106.200,1.572,0.874,0.956,1.589,1.994,2.339,2.707,3.546,4.526,0.636
195,78.800,5.718,0.878,0.956,1.642,2.099,2.534,3.091,109.103,459.615,0.175
200,111.400,1.652,0.881,0.957,1.644,2.117,2.610,3.034,3.827,5.720,0.605
205,106.200,1.565,0.882,0.950,1.486,2.034,2.421,2.838,3.725,4.589,0.639
210,111.400,1.550,0.860,0.957,1.520,1.979,2.454,2.766,3.403,6.615,0.645
215,108.800,1.531,0.871,0.949,1.540,1.961,2.294,2.677,3.422,4.500,0.653
220,54.400,14.030,0.858,0.951,1.410,1.883,2.211,4.208,351.725,851.380,0.071
225,120.400,1.402,0.864,0.946,1.467,1.721,2.019,2.222,2.698,4.708,0.713
230,113.000,1.381,0.866,0.950,1.442,1.654,1.994,2.148,2.627,3.372,0.724
235,113.000,1.357,0.851,0.942,1.418,1.662,1.945,2.094,2.435,3.053,0.737
240,112.800,1.397,0.837,0.948,1.449,1.693,2.001,2.290,2.808,5.169,0.716
245,86.600,2.262,0.857,0.952,1.441,1.682,1.955,2.135,2.758,243.618,0.442
250,122.000,1.358,0.868,0.944,1.047,1.679,1.990,2.145,2.639,4.238,0.736
255,104.600,1.431,0.877,0.956,1.446,1.776,2.088,2.359,2.913,5.018,0.699
260,112.800,1.411,0.865,0.946,1.454,1.722,2.027,2.220,2.758,4.839,0.709
265,107.800,1.415,0.857,0.949,1.439,1.747,2.135,2.379,2.879,4.254,0.707
270,112.400,1.425,0.860,0.949,1.459,1.778,2.078,2.279,3.144,4.083,0.702
275,110.800,1.374,0.865,0.950,1.395,1.654,2.008,2.270,2.816,4.083,0.728
280,113.400,1.338,0.869,0.944,1.348,1.618,1.883,2.105,2.528,4.758,0.748
285,93.400,4.580,0.839,0.955,1.454,1.642,1.917,2.184,135.960,555.858,0.218
290,120.000,1.337,0.845,0.941,1.374,1.647,1.892,2.084,2.472,2.922,0.748
295,116.200,1.340,0.858,0.953,1.396,1.601,1.855,2.002,2.618,3.661,0.746
300,24.600,1.401,0.853,0.950,1.437,1.729,1.969,2.099,2.602,4.600,0.714
