Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
195,772.800,1.375,0.882,1.044,1.059,1.088,1.159,2.569,3.603,606.763,0.727
200,749.000,1.251,0.895,1.047,1.063,1.084,1.191,2.574,3.952,25.475,0.799
205,809.000,1.236,0.867,1.046,1.061,1.085,1.196,2.560,3.653,12.188,0.809
210,817.200,1.223,0.877,1.045,1.061,1.086,1.181,2.600,3.617,18.872,0.818
215,824.200,1.213,0.888,1.041,1.053,1.074,1.141,2.532,3.604,12.454,0.824
220,800.200,1.249,0.881,1.051,1.065,1.088,1.187,2.660,3.810,12.876,0.801
225,788.800,1.267,0.895,1.060,1.074,1.096,1.200,2.780,4.037,12.583,0.789
230,799.000,1.251,0.870,1.063,1.080,1.113,1.177,2.689,4.036,13.401,0.799
235,797.800,1.254,0.905,1.055,1.070,1.103,1.195,2.696,3.842,12.817,0.798
240,776.000,1.288,0.886,1.061,1.086,1.128,1.235,2.774,4.049,13.148,0.777
245,811.400,1.232,0.898,1.055,1.068,1.088,1.174,2.652,3.700,12.454,0.812
250,803.600,1.244,0.886,1.053,1.065,1.086,1.193,2.683,3.816,12.201,0.804
255,809.600,1.235,0.882,1.052,1.064,1.085,1.189,2.636,3.806,12.556,0.810
260,782.200,1.278,0.887,1.053,1.068,1.100,1.212,2.690,3.969,12.311,0.782
265,703.000,1.422,0.878,1.055,1.073,1.109,1.215,2.654,3.960,568.715,0.703
270,804.000,1.243,0.890,1.054,1.078,1.117,1.198,2.699,3.521,18.173,0.804
275,788.600,1.267,0.913,1.057,1.083,1.128,1.203,2.736,3.654,14.312,0.789
280,801.600,1.247,0.885,1.057,1.070,1.103,1.193,2.751,3.727,11.946,0.802
285,803.600,1.244,0.898,1.057,1.068,1.087,1.182,2.771,3.758,12.759,0.804
290,799.400,1.251,0.881,1.056,1.070,1.094,1.194,2.790,3.860,12.057,0.800
295,828.400,1.206,0.867,1.053,1.064,1.083,1.132,2.564,3.681,12.246,0.829
